City,Population,Public Transportation Rate,Median Age
Roseville,176356.0,1.2905317133424055,38.150000000000006
Ross,53539.0,0.2503288217573932,41.4
Rossville,30715.0,0.10709284125545762,40.1
Roswell,154714.0,1.7418693338280855,37.75
Round Lake Heights,60970.0,3.0828714158625883,31.9
Round Rock,152305.0,0.22568067677597037,33.300000000000004
Rowlett,56435.0,1.458309836859544,38.15
Roy,38161.0,2.0053013714417425,31.1
Royal Oak,58383.0,0.8706050326796911,37.8
Ruston,30931.0,0.1187648456057007,27.2
Río Grande,54253.0,1.3744635860439083,38.1
S CHESTERFLD,65216.0,0.969248955253001,38.6
SANTA ROSA VA,35366.0,1.0361086983496712,40.6
SIENNA PLANT,59800.0,2.2767135536678476,37.0
SKOK,35968.0,1.2433525578608344,42.6
STUYVSNT PLZ,30926.0,7.701076630778974,33.1
SUGARCRK Township,69378.0,0.9237489135288636,41.849999999999994
SUNNY ISL BCH,39141.0,3.4216648697724565,48.8
Sacramento,632371.0,3.1595779267248285,33.5625
Saginaw,176880.0,0.6696936825445662,35.839999999999996
Saint ANTHNY VLG,30550.0,11.220449516711307,35.2
Saint AUG BEACH,58874.0,0.4136000926344853,42.400000000000006
Saint Anthony,27156.0,8.132687290346627,37.2
Saint Charles,108059.0,5.988564914752401,34.300000000000004
Saint Florian,33561.0,0.3539695152784801,34.4
Saint Paul,416827.0,4.84622060119232,37.20909090909091
Saint Regis Park,33941.0,1.8869030178728392,39.2
Salem,310217.0,2.452471264390374,38.87777777777778
Salesville,28294.0,0.37735849056603776,51.7
Salina,51394.0,0.3648060251833837,37.4
Salinas,150854.0,0.529679157384288,30.833333333333332
Salisbury,119976.0,1.0538087781937846,35.0
Salt Lake City,407920.0,3.8332923811367814,31.72
San Angelo,65912.0,0.22598752864552552,34.45
San Antonio,1051909.0,3.2207619720897207,33.8
San Benito,57459.0,0.010570265842185931,30.2
San Bernardino,163901.0,3.4641777698519935,27.75
San Bruno,42100.0,10.562623185808995,38.7
San Carlos,29879.0,4.848645426243625,42.6
San Clemente,64916.0,1.3500445940025867,40.8
San Diego,1079953.0,3.6547422841013835,34.9875
San Dimas,33869.0,2.623566755198549,41.7
San Fernando,88620.0,3.330479116050888,36.349999999999994
San Francisco,749724.0,32.68256499676615,38.733333333333334
San Gabriel,62773.0,3.4956498006389527,41.900000000000006
San Germán,33050.0,0.7133668576774647,41.3
San Jose,788041.0,3.7873246683847452,36.1
San Juan,297273.0,9.973372695503455,35.88333333333333
San Leandro,84437.0,11.675852587549757,37.5
San Leon,41090.0,0.5793860540760317,35.0
San Lorenzo,69333.0,6.113844203394223,37.650000000000006
San Luis,28340.0,3.4391241844520626,26.7
San Luis Obispo,62753.0,2.2331315697345926,27.15
San Marcos,161760.0,1.4617879644693013,32.06666666666666
San Mateo,76870.0,7.960443562296856,37.95
San Pedro,62348.0,4.387246637443333,35.9
San Rafael,72137.0,10.435337133102191,43.3
San Ramon,74993.0,5.659191670619418,37.9
San Sebastián,41403.0,0.19736030590847417,40.5
San Ysidro,31518.0,6.713149191025297,28.9
Sanatoga,45815.0,1.181592039800995,38.8
Sanctuary,26937.0,0.025155123260103975,43.1
Sand Springs,30458.0,0.34374104841019765,39.0
Sandusky,41125.0,1.0190946148895086,40.9
Sandy,83364.0,2.8020092727259116,34.0
Sanford,186664.0,7.53996908121538,35.44
Sanger,35653.0,0.11008366358432409,33.8
Santa Ana,413383.0,5.579870403089657,32.785714285714285
Santa Barbara,87924.0,7.611484941196493,26.55
Santa Clara,92120.0,4.296865823953533,34.8
Santa Clarita,172196.0,3.167904204621986,36.22
Santa Cruz,83506.0,4.025520119029714,36.75
Santa Fe,76952.0,1.2168590524801284,41.35
Santa Maria,99027.0,1.928757188182657,33.9
Santa Monica,53651.0,3.5660431392717276,39.95
Santa Paula,33836.0,1.8697568605147163,32.2
Santa Rosa,145298.0,1.9722214147321557,39.4
Santa Susana,56687.0,1.7161764171181326,38.6
Santee,55362.0,1.1505460218408736,36.8
Sapulpa,31284.0,0.3592545468153581,40.0
Sarasota,89586.0,1.0083166517037965,49.03333333333333
Saratoga,31093.0,0.8539903264812576,47.8
Saratoga Springs,37268.0,1.4905149051490514,41.2
Saugus,27369.0,7.289614410357444,44.8
Savage,28035.0,2.084422373235755,35.1
Savannah,125045.0,3.357000471395566,32.63333333333333
Scarsdale,39510.0,32.82581524826724,43.0
Schaumburg,40210.0,5.362760987701401,41.2
Schenectady,55400.0,2.0860644367427748,40.7
Schertz,32581.0,0.0,32.9
Sciotoville,29515.0,0.060216780409474105,38.6
Scotchtown,48512.0,3.7364100288440203,36.7
Scottsdale,186301.0,1.6027205300485452,42.300000000000004
Seaside,34084.0,6.548343691933107,31.6
Seattle,516600.0,17.390605256239944,36.22857142857142
Sebastian,26053.0,0.23794073112697384,52.0
Sebastopol,29408.0,1.0800770500825536,50.8
Sedalia,34093.0,0.7261071498658991,37.5
Seffner,25495.0,0.5584228784161096,40.4
Seguin,47193.0,0.0639269406392694,39.7
Selden,26312.0,4.46619761394922,36.8
Selma,63959.0,0.3514351680335907,34.35
Sequim,27164.0,2.227990482370755,57.5
Severn,32488.0,4.42591014245708,36.2
Severna Park,27434.0,0.7776392047538698,43.2
Sewell,35583.0,2.040928898449997,43.7
Seymour,29837.0,0.2288329519450801,37.1
Shadeland,40015.0,1.428077284182438,33.5
Shakopee,73279.0,1.8191297956384542,36.3
Shawnee,25133.0,0.26568727045401264,39.5
Shawnee Hills,40626.0,0.6165104506039798,37.2
Sheboygan,43168.0,0.8220786846741045,37.2
Shelby,28250.0,0.8717310087173101,40.9
Shelbyville,88973.0,0.1012505601728008,37.56666666666666
Shelton,40472.0,1.6478159126365055,45.6
Sherwood Forest,32823.0,5.427948158603876,34.9
Shingle Springs,29972.0,1.0501750291715286,44.0
Shippensburg,29013.0,0.2322619315201918,29.1
Shreveport,95993.0,1.0612395464692848,35.800000000000004
Shrewsbury,35818.0,1.6055555555555556,39.8
Sierra Vista,35850.0,0.3327461342728518,36.2
Silver City,34752.0,0.14321123657394658,43.5
Silver Spring,156201.0,17.57783860032106,37.2
Simi Valley,72273.0,1.3713598863574277,39.4
Simpsonville,79347.0,0.06575702778234424,38.1
Sioux City,26127.0,0.9481977271142717,35.3
Sioux Falls,103108.0,1.6319019189183261,33.93333333333333
Skokie,60586.0,9.493174432746613,42.6
Slidell,64812.0,0.1991473574356855,38.25
Smithtown,36357.0,6.007932804479702,43.6
Smoke Rise,35911.0,2.3076923076923075,42.6
Smyrna,134293.0,1.3239039537962702,34.166666666666664
Snellville,76797.0,0.5535167317542471,36.900000000000006
Snohomish,62246.0,2.388452491192217,40.45
Soledad,27212.0,0.344311377245509,35.5
Somerset,51722.0,7.473366194943552,40.5
Somerville,25915.0,27.61284093651943,31.6
Sonoma,38822.0,1.6614102275287226,44.5
Sonora,26904.0,0.3894080996884735,48.8
South Attleboro,43774.0,4.66936820777307,39.7
South Bend,56256.0,1.517008158743271,39.2
South Central Houston,34079.0,10.355602774826574,29.0
South Chelmsford,25582.0,3.542441022529015,44.5
South Farmingdale,32499.0,9.832206663447609,41.7
South Gate,95515.0,7.760068197669913,30.6
South Hempstead,57224.0,24.2004989793604,33.7
South Kansas City,25091.0,1.9165571161696533,40.7
South Lake Tahoe,28618.0,2.758520032109757,39.8
South Los Angeles,311049.0,17.955990000110013,30.9
South Lyon,30288.0,0.6005369506853186,41.1
South Ogden,37692.0,2.118114707552527,30.4
South Pasadena,25914.0,5.953381734810852,39.3
South Portland,25377.0,1.5893287923939265,40.8
South Riding,27826.0,2.4490394485995015,33.9
South San Francisco,66002.0,11.026187576126675,39.0
South San Jose,41852.0,2.571067297335269,36.2
South Setauket,29374.0,3.7322782723376196,38.9
South Side,389902.0,24.055727124763614,35.9625
South Vandemark Road,30150.0,0.17725258493353027,40.6
South Windsor,25795.0,1.3675340035481964,43.1
South Zanesville,55252.0,0.37617277394229065,40.9
Southaven,35880.0,0.2928086202857812,32.6
Southdale Drive,29515.0,0.20512820512820512,38.9
Southeast Houston,25519.0,6.598806598806599,29.4
Southeast Portland,39901.0,14.245810055865922,35.8
Southeast Washington,52480.0,42.39701644346499,32.7
Southern View,30803.0,5.4414301395640585,33.1
Southfield,25456.0,0.9105960264900662,43.3
Southgate,29710.0,0.5611755150262128,42.7
Southington,32644.0,0.5127586414912227,44.1
Southside,96207.0,1.8750498645111058,31.73333333333333
Southwest Houston,207076.0,6.65435319209501,33.666666666666664
Southwest Jacksonville,60912.0,1.0970866661774419,32.8
Spanish Flat,67967.0,1.0542261794348606,40.7
Spanish Springs,38215.0,0.06263701847792046,38.3
Sparks,37143.0,2.6018654884634267,34.8
Spartanburg,57293.0,0.25569127630580385,33.75
Spokane,190109.0,3.009797720934899,36.6
Spring,340706.0,2.223279745368095,36.5875
Spring Hill,126767.0,0.12461404746667516,44.85
Spring Lake Park,30566.0,4.619268558951965,37.2
Spring Valley,59481.0,2.3761842409304474,34.6
Springdale,89482.0,0.293487465374115,32.0
Springfield,477067.0,4.019871354094126,35.761538461538464
Springville,31195.0,0.7550018875047187,26.2
St. Augustine,28869.0,0.13576708402473978,36.9
St. Charles,57505.0,3.6426547091700074,41.6
St. Cloud,58672.0,1.4217679537720476,30.95
St. George,77907.0,0.3373207873542329,34.7
St. Louis,473279.0,4.862401345582331,39.26923076923077
St. Peters,46731.0,0.17006802721088435,37.9
St. Petersburg,145764.0,3.1342836189190484,41.8
Stafford,115622.0,2.628663393437844,34.333333333333336
Stafford Township,25066.0,1.2503278831861502,43.6
Stagecoach,25855.0,0.724762726488352,38.7
Stamford,66495.0,13.671536640295663,33.8
Stanton,30770.0,4.745326572315144,33.8
Starkville,42634.0,0.12372061635361602,25.8
State College,43447.0,7.445815107878311,23.7
Staten Island,262515.0,29.11369975313359,39.86666666666667
Statesboro,42366.0,1.5674160517132887,23.4
Statesville,70871.0,0.2440249928582819,39.25
Staunton,35562.0,0.23907313185802734,43.4
Stephenville,27015.0,0.677991925039994,29.0
Sterling,72308.0,2.5641803425821452,35.6
Sterling Heights,109906.0,0.45960082705598676,40.86666666666667
Stevens Point,29435.0,0.6271072151045178,28.3
Stickney,64256.0,10.213165490141531,34.5
Stillwater,29542.0,0.975609756097561,25.8
Stockbridge,66378.0,1.625090570334334,36.1
Stockton,316123.0,1.1471023041267698,32.7625
Stone Mountain,81064.0,10.841330155212251,34.15
Stonecrest,40144.0,5.774008858161391,33.9
Stoughton,27833.0,6.072846298488753,43.2
Stratford,34063.0,5.487550008956828,43.6
Streamwood,41155.0,4.020637724272567,35.4
Strongsville,25803.0,2.570908539359927,43.6
Stroudsburg,27379.0,5.257682458386684,44.9
Stuart,42151.0,0.31251775669072107,47.7
Sudley Springs,35711.0,2.794891059353869,31.3
Suffolk,76097.0,0.40801012990667357,37.2
Sugar Hill,46611.0,0.46961454410192033,35.9
Sugar Land,134159.0,1.7128417389500084,36.3
Suisun City,29205.0,3.004616665405283,33.0
Suitland,27659.0,29.513643432772515,34.9
Sully Station,41244.0,2.927400468384075,36.2
Sulphur,27962.0,0.0,37.4
Summerfield,26705.0,0.21971985718209283,61.7
Summerlin,38213.0,2.453706357851287,37.6
Sumter,28980.0,0.0,37.5
Sun City,145367.0,0.6321496236761328,57.875
Sun Prairie,37430.0,0.25040883074407194,34.6
Sun Valley,46874.0,7.360789447185581,32.9
Sunnyvale,102280.0,5.117657621536745,36.5
Surry,25312.0,0.3069657615112161,36.6
Suwanee,70891.0,0.9807902545681711,36.9
Swansea,58652.0,5.439828999090686,38.849999999999994
Swatara,32059.0,0.8330270733798848,39.4
Sylvania,32342.0,0.7114882506527415,41.0
Syosset,25213.0,17.395851490325953,42.3
Syracuse,53448.0,5.689929533850806,24.950000000000003
TATAMY Borough,26059.0,0.9737098344693281,46.1
TEMPLE TERR,42441.0,2.876719230187919,33.0
TWN N CNTRY,46788.0,1.2077922077922079,38.2
Tacoma,183060.0,4.595044596286093,35.733333333333334
Tahlequah,30559.0,0.582459643867532,31.6
Takoma Park,36308.0,18.176169022836724,36.4
Tallahassee,156271.0,2.212128824122601,29.675
Tamarac,45661.0,2.890939200378519,47.4
Tampa,474708.0,2.406281505066916,35.9076923076923
Tarpon Springs,26215.0,0.7383019056170808,51.8
Tarzana,107799.0,5.94613806937276,38.8
Taunton,49456.0,1.6489781598105429,40.7
Taycheedah,42260.0,0.515714702734261,38.3
Taylor,62331.0,0.8769401786817078,37.9
Taylor Landing,41368.0,1.9347705914870095,35.2
Taylors,42830.0,0.9070073633393475,38.7
Teaneck,40261.0,17.831350340312778,39.0
Tehachapi,34246.0,0.18165304268846502,40.0
Temecula,114325.0,0.41209954072188826,34.2
Tempe,109437.0,5.883226380736072,26.9
Temple,33794.0,0.1961156449674195,36.7
Temple City,35274.0,3.54600833600513,41.8
Terre Haute,34488.0,0.4159616469261139,39.6
Tewksbury,29103.0,1.917202833560798,44.0
Texarkana,72268.0,0.5014040259084256,37.05
Texas City,30675.0,0.1383238405207486,37.3
The Bronx,941062.0,60.22560972376444,33.846666666666664
The Villages,82122.0,0.6058405879328574,68.4
Theodore,25603.0,0.085927057475654,38.3
Thibodaux,44266.0,0.5410598705501618,36.4
Third Lake,36563.0,3.826668103912903,40.0
Thomasville,46792.0,0.05701845324486834,38.5
Thornton,28909.0,2.3033007415184725,35.1
Thousand Oaks,79772.0,0.8221530140950633,42.4
Tiffin,29271.0,0.22246941045606228,39.5
Tigard,79076.0,4.960713508957049,41.15
Titusville,34513.0,0.05254860746190226,47.1
Toa Alta,73537.0,1.177344911210201,35.4
Toa Baja,80406.0,3.1156897232492193,37.0
Toledo,133056.0,0.7758146102975055,36.6
Tolleson,33920.0,1.360395751491343,26.9
Toluca Terrace,38781.0,12.610851530466292,32.5
Tomball,75287.0,0.8334806919874815,32.45
Toms River,123247.0,1.7141960886216918,50.300000000000004
Tonawanda,41908.0,1.903700833171866,44.0
Tooele,45808.0,2.8984753083207577,30.3
Topeka,31114.0,0.46135372558933196,39.3
Torrance,159083.0,2.474231271022286,40.05
Torrington,35826.0,1.0044832869871176,44.3
Town and Country,41655.0,0.24446142093200918,48.9
Township of Taylorsville,26382.0,0.045367933944288175,40.8
Tracy,81851.0,2.624421439981388,33.2
Trappe,40083.0,1.518196025898638,37.2
Traverse City,71543.0,0.5491384239804646,43.45
Trenton,127668.0,7.617727076832473,35.45
Trout Valley,26241.0,4.982389198708542,39.9
Troy,88561.0,2.617021042901301,37.1
Trujillo Alto,61862.0,1.9963862324269535,37.2
Trumbull,36444.0,3.3949164509296303,43.4
Trussville,26092.0,0.16839066634592254,42.0
Tualatin,27475.0,4.998575904300769,38.5
Tucker,36214.0,4.250598470251649,37.1
Tucson,616584.0,3.341448238370869,35.739999999999995
Tujunga,28126.0,2.230595327807084,40.6
Tulare,71430.0,0.5751040484298146,29.8
Tull,29037.0,0.5292297671389025,35.8
Tullahoma,26124.0,0.7620817843866171,42.0
Tulsa,128172.0,1.0115536038431931,37.900000000000006
Tumwater,69245.0,1.5095147142264582,39.75
Tupelo,29568.0,0.18443997317236754,35.7
Turlock,78232.0,0.47662117957908456,33.65
Turney Road,25542.0,1.737201995934208,34.8
Tuscaloosa,80264.0,1.3391396827504813,26.950000000000003
Tustin,60438.0,2.9045505729615155,33.6
Twin Falls,53582.0,0.5075290466003943,33.5
Tyler,99542.0,0.6115824715369942,33.63333333333333
UNIVERSITY PA,33480.0,29.81962601356942,31.9
UNM,25476.0,1.793389654661331,30.0
UPPER ARLNGTN,58629.0,1.4413449736933794,36.85
UPPR CHICHSTR,35589.0,16.476978789446456,31.5
UPPR MARLBORO,44075.0,9.901748117902258,40.0
UPR MAKEFIELD,29084.0,2.834312252424532,44.6
UPR MARLBORO,44182.0,16.287440545057205,39.3
Ukiah,33157.0,0.38393611303079167,36.9
Union,53811.0,7.820003781433163,41.0
Union City,140013.0,24.47358977224949,35.75
Union Park,33312.0,0.9046202416368162,28.8
Uniondale,26506.0,11.168429197833376,33.2
Uniontown,58720.0,0.5308920658807792,43.55
University,39137.0,7.02816823156842,26.5
Upland,78186.0,2.479771712102154,39.900000000000006
Upper Gwynedd,54910.0,4.444365873492911,42.0
Urbana,31300.0,18.68811058682794,22.8
Urbandale,31484.0,1.2681772066283394,40.3
Utica,150848.0,1.4397969017517565,39.5
Utuado,30183.0,0.0,39.2
VC Highlands,26432.0,0.41142495450589445,37.8
VERNON ROCKVL,29162.0,2.4649047650431686,40.4
VLG LOCH LOYD,27270.0,0.09454029780193808,35.8
VLG OF LAKEWD,48379.0,3.1326756593517215,38.9
VLG WELLINGTN,81599.0,0.6290072397246553,40.15
Vacaville,101601.0,0.8855750421933,38.15
Valdosta,69193.0,0.3779670084991629,28.700000000000003
Vallejo,89389.0,4.865725559194141,38.75
Valley Glen,93909.0,11.37573719727526,33.75
Valley Home,32544.0,0.6167538449527676,37.1
Valley Stream,41525.0,21.54366823256049,39.6
Valley View,28698.0,2.431207004377736,40.1
Valparaiso,79551.0,1.4727796777514355,37.55
Valrico,63805.0,0.5036189036690273,39.75
Van Buren,32870.0,0.102707064778813,38.2
Van Nuys,113848.0,5.2729841286492904,37.53333333333333
Vancouver,218798.0,2.8423705475256362,36.53333333333333
Vaucluse,27374.0,0.0,39.0
Vega Alta,37329.0,1.6823034616628922,35.6
Vega Baja,59513.0,1.6148538094899338,38.0
Venice,58973.0,1.1738197934861394,58.05
Ventura,114231.0,1.9505785283746866,39.2
Vernal,28003.0,0.8047471955779548,29.6
Vernon,69288.0,1.2124224953632314,36.400000000000006
Vernon Hills,26144.0,3.4442154842508095,38.1
Vernonburg,34960.0,1.8670367099785543,35.1
Vicksburg,33245.0,0.17285435142041183,37.6
Victoria,68537.0,0.6746791334182127,35.45
Victorville,133421.0,0.9634152667303143,29.900000000000002
Vidor,27021.0,0.4563004563004563,39.1
Vienna,26150.0,8.02527646129542,41.8
Villa Rica,34868.0,0.6542361792607131,35.3
Village,35985.0,0.2540220152413209,37.8
Villalba,25549.0,0.0,35.1
Vincennes,26997.0,0.05953393434257527,37.6
Vineland,44226.0,2.798714254045666,36.1
Virginia Beach,438856.0,0.8792081525030712,35.1375
Visalia,145573.0,1.004104643284777,32.3
Vista,113722.0,2.058995394339451,34.96666666666667
WAPPINGERS FL,35148.0,7.128081847151563,41.5
WARRENSVL HTS,64162.0,6.518333621601419,43.849999999999994
WASHINGTON TR,31541.0,1.7214503558115892,32.6
WDM,33016.0,0.7014082963450052,35.5
WESLEYAN COL,29358.0,0.34879948085658663,41.1
WHT SETTLEMT,40093.0,0.09555902026857115,35.9
WILOUGHBY HLS,35408.0,0.8920800696257616,44.4
WISC RAPIDS,26354.0,0.024125452352231604,46.6
Waco,26046.0,0.7816526370039512,32.3
Wadsworth,30393.0,0.3626979144869917,40.4
Wahiawa,45280.0,4.648147224577328,26.6
Wahneta,37577.0,0.48834765407677566,36.8
Waianae,47774.0,10.431928734689093,30.7
Wailuku,31627.0,2.888283378746594,37.2
Wake Forest,56996.0,0.33284715209992893,37.7
Wakefield,25460.0,7.871509188250615,42.2
Waldo,26177.0,1.1726602635693544,40.7
Waldorf,25881.0,7.365460063661263,35.9
Wall Township,37820.0,2.4172422005239342,44.8
Walla Walla,41952.0,1.2834285068129134,37.5
Walnut Creek,26974.0,16.727836228692603,47.0
Waltham,28959.0,8.051212606179982,32.5
Walton Hills,29551.0,3.091368725171542,41.9
Wanamaker,27196.0,0.6902305825242718,31.8
Wantagh,32710.0,11.988322650250682,43.3
Wardsville,30052.0,0.2034747221787447,35.3
Warner Robins,79561.0,0.07293092642621166,33.5
Warren,113821.0,1.1816059232291576,38.525000000000006
Warren Air Force Base,36650.0,0.4505482575181848,32.8
Warren Park,34829.0,2.110085823062528,39.5
Warrensburg,28074.0,0.0,26.8
Warwick,98155.0,1.9797249210271008,45.03333333333333
Wasco,27390.0,0.3597122302158273,29.1
Washington,299867.0,26.589006112105256,37.528571428571425
Wasilla,55319.0,1.2999560825647782,33.2
Watauga,55272.0,0.2989942919271541,33.3
Waterbury,54818.0,4.281577801659504,35.3
Waterloo,29343.0,0.5820802439193403,38.5
Watertown,96463.0,5.437066348644056,36.4
Watson,45200.0,0.5694813984969426,38.0
Waukegan,71112.0,2.8534201954397393,30.0
Waukesha,26444.0,0.6062376743846323,38.9
Wausau,30896.0,0.5017594161344976,38.8
Waxahachie,39270.0,0.8254003191547901,35.0
Wayne,55003.0,6.836355445433044,43.7
Waynesboro,59413.0,0.3376787981740752,41.4
Weatherby Lake,27169.0,0.36146253301821213,38.5
Webster,50946.0,0.6014059896785728,43.2
Weldon Spring,39863.0,0.1475979621958768,40.6
Wenatchee,41526.0,1.2691638119840511,35.8
Wentzville,36777.0,0.12742382271468145,35.2
West Babylon,40685.0,6.439628482972136,40.5
West Bend,27221.0,0.6789250353606789,43.8
West Bloomfield Township,32478.0,0.16850903208411971,44.3
West Bradford Township,46785.0,3.803435876947663,41.1
West Bronx,277955.0,65.54983153952803,29.875
West Chester,104474.0,2.912576703432012,38.95
West Chester Township,50095.0,0.7883637510347274,38.3
West Chicago,36259.0,2.4609775549732253,33.8
West Covina,109335.0,3.5709148862865665,36.76666666666667
West Fargo,28728.0,0.6783934682115627,33.5
West Hanover Township,33600.0,0.5432974830912518,44.2
West Haven,55290.0,5.813864419762543,36.3
West Islip,25536.0,6.629834254143646,42.5
West Jordan,73475.0,2.6597038880084325,31.75
West Lafayette,69529.0,4.901481274455003,22.6
West Linda,26979.0,0.7873166522864539,29.6
West Linn,28983.0,1.4075067024128687,43.4
West Los Angeles,45284.0,10.642319626234887,34.7
West Memphis,25652.0,1.2764564695614227,34.2
West Menlo Park,40945.0,3.8441929234220455,38.7
West Mifflin,29894.0,6.503656962569912,44.4
West Monroe,32517.0,0.16154044972861203,37.4
West New York,62908.0,43.999870407568196,35.2
West Orange,46661.0,15.168417866562892,40.7
West Palm Beach,202459.0,2.7158172473874806,38.660000000000004
West Philadelphia,85944.0,38.964793495231895,34.05
West Sacramento,35929.0,2.0168591945051513,34.3
West San Jose,40530.0,2.332034793745664,39.9
West Seneca,40002.0,1.1183644552401195,45.4
West Springfield,57583.0,5.506762829956934,39.95
West Valley City,44909.0,2.160654342584275,26.7
West Warwick,29489.0,2.284465633690902,39.3
West York,35745.0,1.4213019828040008,37.1
Westbury,45972.0,10.240141000220312,38.0
Westchester,41453.0,2.0914166745528533,35.1
Westerville,88241.0,0.513850568781355,38.35
Westfield,133598.0,4.030808518807045,37.3
Westgate,35918.0,0.5444936742646667,40.8
Westlake,114331.0,19.285152301711882,40.76666666666667
Westland,83195.0,0.7316746127970882,38.5
Westminster,306522.0,3.2055945849325815,38.17142857142857
Westport,27313.0,19.126338329764454,45.3
Westside,201243.0,5.11693152658805,32.025
Westwego,31064.0,1.3438602385351923,36.4
Westwood,26753.0,8.136311756073699,44.3
Wethersfield,26579.0,1.8122823678379234,45.3
Wheaton,111155.0,12.408290373827315,37.03333333333333
Wheeling,37912.0,2.6719398090093565,36.3
White Hall,41801.0,0.8608172578303257,40.4
Whitehall,59127.0,3.3729440344577584,37.35
Whittier,108320.0,3.120461958273028,33.36666666666667
Wichita,157918.0,0.5655015529886211,33.2
Wildomar,31139.0,0.5424954792043399,33.7
Williams Township,41903.0,3.5687573458702855,36.9
Williamsburg,87784.0,1.3647549769381242,42.650000000000006
Williamsport,44721.0,3.2913743293437885,35.9
Williamstown,40075.0,1.4948172394980905,40.0
Williamsville,54109.0,1.0109906942902003,47.6
Willingboro,31718.0,6.296483500613763,40.2
Willoughby,33509.0,0.7906758814571864,43.8
Willowbrook,54764.0,2.62059345226403,38.45
Wilmette,27345.0,21.56930224554762,43.8
Wilmington,252736.0,3.25588856523673,36.42857142857143
Wilson,40023.0,0.2546509160359341,37.2
Winchester,83602.0,0.6137587345988672,35.699999999999996
Winder,39414.0,0.06616541353383458,34.3
Windermere,31740.0,0.3169879673955234,36.4
Windsor,58861.0,1.8481410256447675,40.599999999999994
Windsor Hills,43118.0,7.2462928637627435,40.3
Winfield,60326.0,1.427377802534466,39.9
Winnetka,48707.0,5.947667412635566,35.7
Winona,35462.0,1.8459807731642464,32.8
Winston-Salem,235983.0,1.2929432842312782,36.15
Winter Garden,50440.0,0.08907363420427554,35.3
Winter Haven,30954.0,1.1593910676479484,47.3
Winter Springs,43320.0,0.0,40.1
Woburn,39315.0,4.713441515805272,40.0
Wolcott,27515.0,4.179289986794065,35.5
Woodbridge,198432.0,6.773941903848228,33.4
Woodburn,28907.0,1.269014202874191,33.5
Woodbury,35212.0,3.370245546461242,40.1
Woodhaven,85534.0,29.673908865391233,38.25
Woodland,38790.0,1.7664670658682635,38.0
Woodland Hills,69004.0,1.541235630600887,41.55
Woodland Park,26639.0,6.048141377209019,42.3
Woodside,88939.0,68.2676353199695,35.9
Woodstock,123686.0,1.5091682659244572,37.36666666666667
Woodville,75390.0,0.5965668539758294,29.6
Woonsocket,41136.0,1.13762974256729,37.8
Wooster,43476.0,0.22968284220300053,40.3
Worcester,62015.0,3.6307601561604645,33.8
Wyandotte,25470.0,1.0852976089537052,41.3
Wylie,49571.0,0.5963551440844072,34.5
Wyoming,30578.0,1.453532158457599,38.9
YPG,49624.0,0.5764988971325447,34.1
YSLETA SUR,94566.0,1.5140003154820127,32.45
Yabucoa,36962.0,0.17379679144385027,38.6
Yakima,112630.0,1.241993880912694,35.03333333333333
Yalesville,45193.0,1.1009711989283322,43.7
Yardley,51148.0,5.698564777405825,42.1
Yauco,40276.0,1.1481440196187715,39.9
Yonkers,158031.0,25.301721327237594,38.325
Yorba Linda,48649.0,1.1751904243743199,41.9
York,130080.0,1.006112275759447,40.599999999999994
Yorktown Heights,29699.0,6.967471143756558,44.0
Youngstown,61467.0,0.6863686931376902,42.95
Ypsilanti,101236.0,3.7877078106126625,32.4
Yuba City,77059.0,1.4108397429444912,35.15
Yucca Valley,25045.0,0.5020431990659662,39.4
Yukon,61147.0,0.12517293629356346,34.6
Yuma,72980.0,0.7047142956328543,31.0
Zachary,25462.0,0.26088521050737673,34.8
Zeeland,29038.0,0.13233040813483773,34.6
Zion,31717.0,1.7388784234168961,33.6
Zionsville,26493.0,0.07571742257893542,37.2
