datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,City,State,Zipcode
2020-12-10 13:00:00,647.54,35.32,58.26,0.17,10.73,23.84,31.31,3.1,3.0,Corona,Queens County,11368
2020-12-10 12:00:00,507.36,13.3,52.09,1.25,9.42,18.17,23.39,2.12,2.0,Corona,Queens County,11368
2020-12-10 11:00:00,393.87,1.75,40.78,9.84,8.46,13.05,16.34,1.14,2.0,Corona,Queens County,11368
2020-12-10 10:00:00,363.83,0.69,34.27,15.74,7.87,11.96,14.7,0.9,2.0,Corona,Queens County,11368
2020-12-10 09:00:00,363.83,0.82,35.3,14.13,8.35,12.13,14.87,0.9,2.0,Corona,Queens County,11368
2020-12-10 08:00:00,377.18,1.54,39.07,9.39,9.06,12.5,15.45,0.98,2.0,Corona,Queens County,11368
2020-12-10 07:00:00,397.21,3.3,44.55,4.51,10.25,12.64,15.95,1.12,2.0,Corona,Queens County,11368
2020-12-10 06:00:00,413.9,5.14,48.67,2.37,11.09,12.5,16.3,1.3,2.0,Corona,Queens County,11368
2020-12-10 05:00:00,447.27,7.94,53.47,1.2,11.8,13.67,18.16,1.71,2.0,Corona,Queens County,11368
2020-12-10 04:00:00,494.0,10.62,58.95,0.86,12.4,15.98,21.45,2.44,2.0,Corona,Queens County,11368
2020-12-10 03:00:00,507.36,10.73,63.06,1.01,13.11,16.5,22.15,2.85,2.0,Corona,Queens County,11368
2020-12-10 02:00:00,514.03,10.84,67.17,1.0,14.31,16.25,21.49,3.07,2.0,Corona,Queens County,11368
2020-12-10 01:00:00,500.68,7.6,68.55,2.55,14.9,14.36,18.85,3.04,2.0,Corona,Queens County,11368
2020-12-10 00:00:00,473.98,5.03,67.86,4.74,15.5,11.72,15.49,2.88,2.0,Corona,Queens County,11368
2020-12-09 23:00:00,453.95,3.58,67.17,6.97,16.45,9.91,13.15,2.76,2.0,Corona,Queens County,11368
2020-12-09 22:00:00,427.25,2.01,63.06,12.16,16.93,8.73,11.5,2.6,2.0,Corona,Queens County,11368
2020-12-09 21:00:00,400.54,3.69,54.84,21.1,16.93,8.21,10.58,2.44,2.0,Corona,Queens County,11368
2020-12-09 20:00:00,380.52,5.36,47.3,28.25,16.21,8.07,10.29,2.38,2.0,Corona,Queens County,11368
2020-12-09 19:00:00,367.17,5.25,43.18,31.11,15.5,8.24,10.55,2.22,2.0,Corona,Queens County,11368
2020-12-09 18:00:00,393.87,7.6,49.35,24.32,17.41,10.07,13.36,2.76,2.0,Corona,Queens County,11368
2020-12-09 17:00:00,427.25,10.62,54.84,20.03,18.36,11.59,15.79,3.42,2.0,Corona,Queens County,11368
2020-12-09 16:00:00,500.68,17.21,65.12,12.52,19.31,15.12,20.71,4.37,2.0,Corona,Queens County,11368
2020-12-09 15:00:00,720.98,47.83,78.14,4.02,22.41,26.67,35.83,6.65,4.0,Corona,Queens County,11368
2020-12-09 14:00:00,787.74,54.09,82.94,0.6,23.84,30.92,41.0,8.87,4.0,Corona,Queens County,11368
2020-12-09 13:00:00,747.68,44.26,80.88,0.03,23.84,30.01,39.59,9.63,4.0,Corona,Queens County,11368
2020-12-09 12:00:00,607.49,23.69,74.03,0.15,22.17,23.17,30.76,7.28,3.0,Corona,Queens County,11368
2020-12-09 11:00:00,494.0,7.38,70.6,1.79,20.98,16.5,22.15,5.26,2.0,Corona,Queens County,11368
2020-12-09 10:00:00,467.3,3.63,71.29,4.38,19.55,15.07,20.37,4.88,2.0,Corona,Queens County,11368
2020-12-09 09:00:00,460.63,2.15,71.29,7.51,17.64,14.22,19.46,4.75,2.0,Corona,Queens County,11368
2020-12-09 08:00:00,440.6,1.06,63.75,13.41,14.66,12.52,17.52,4.43,2.0,Corona,Queens County,11368
2020-12-09 07:00:00,423.91,0.52,54.84,19.85,11.92,10.66,15.44,4.05,2.0,Corona,Queens County,11368
2020-12-09 06:00:00,407.22,0.36,50.04,23.6,10.25,9.23,13.77,3.8,2.0,Corona,Queens County,11368
2020-12-09 05:00:00,413.9,0.42,49.35,23.25,9.18,9.44,14.21,4.02,2.0,Corona,Queens County,11368
2020-12-09 04:00:00,413.9,0.59,48.67,23.96,8.23,9.74,14.81,4.18,2.0,Corona,Queens County,11368
2020-12-09 03:00:00,397.21,0.45,45.93,26.46,7.63,8.69,13.52,3.86,2.0,Corona,Queens County,11368
2020-12-09 02:00:00,410.56,0.71,50.04,21.99,8.11,9.03,14.04,4.05,2.0,Corona,Queens County,11368
2020-12-09 01:00:00,420.57,1.02,53.47,18.95,8.23,9.12,14.07,4.12,2.0,Corona,Queens County,11368
2020-12-09 00:00:00,407.22,0.88,52.78,20.56,7.51,7.79,12.1,3.48,2.0,Corona,Queens County,11368
2020-12-08 23:00:00,373.84,0.42,47.3,27.18,7.33,5.86,9.38,3.01,2.0,Corona,Queens County,11368
2020-12-08 22:00:00,340.46,0.21,40.78,36.12,7.15,4.72,7.81,2.6,2.0,Corona,Queens County,11368
2020-12-08 21:00:00,320.44,2.15,33.59,47.21,7.21,4.14,6.87,2.31,1.0,Corona,Queens County,11368
2020-12-08 20:00:00,297.07,4.14,24.68,56.51,6.5,3.42,5.72,1.93,1.0,Corona,Queens County,11368
2020-12-08 19:00:00,270.37,3.97,17.31,64.37,5.01,2.44,4.17,1.46,1.0,Corona,Queens County,11368
2020-12-08 18:00:00,257.02,3.27,13.54,67.95,3.99,1.84,3.28,1.19,1.0,Corona,Queens County,11368
2020-12-08 17:00:00,260.35,3.35,14.22,66.52,4.05,1.91,3.45,1.24,1.0,Corona,Queens County,11368
2020-12-08 16:00:00,267.03,3.05,15.25,64.37,4.05,2.09,3.77,1.31,1.0,Corona,Queens County,11368
2020-12-08 15:00:00,277.04,2.24,18.85,57.22,4.71,2.61,4.71,1.54,1.0,Corona,Queens County,11368
2020-12-08 14:00:00,290.39,0.98,23.99,50.78,5.48,3.24,5.74,1.81,1.0,Corona,Queens County,11368
2020-12-08 13:00:00,293.73,0.1,25.36,49.35,5.72,3.46,6.08,1.87,1.0,Corona,Queens County,11368
2020-12-08 12:00:00,270.37,0.02,20.22,55.79,5.6,2.7,4.76,1.5,1.0,Corona,Queens County,11368
2020-12-08 11:00:00,236.99,0.01,13.88,62.94,5.25,1.43,2.72,0.97,1.0,Corona,Queens County,11368
2020-12-08 10:00:00,226.97,0.0,12.34,65.09,4.77,1.13,2.25,0.84,1.0,Corona,Queens County,11368
2020-12-08 09:00:00,230.31,0.0,12.68,65.8,4.71,1.11,2.31,0.9,1.0,Corona,Queens County,11368
2020-12-08 08:00:00,233.65,0.0,13.54,66.52,4.65,1.26,2.59,0.97,1.0,Corona,Queens County,11368
2020-12-08 07:00:00,243.66,0.0,15.08,65.8,4.59,1.53,3.09,1.08,1.0,Corona,Queens County,11368
2020-12-08 06:00:00,253.68,0.01,17.82,62.23,4.47,2.0,3.98,1.22,1.0,Corona,Queens County,11368
2020-12-08 05:00:00,280.38,0.01,23.99,52.93,4.41,3.31,6.37,1.6,1.0,Corona,Queens County,11368
2020-12-08 04:00:00,333.79,0.18,37.01,33.98,4.23,6.12,11.42,2.15,1.0,Corona,Queens County,11368
2020-12-08 03:00:00,500.68,11.85,59.63,3.04,3.64,14.22,25.05,2.69,2.0,Corona,Queens County,11368
2020-12-08 02:00:00,707.63,35.76,69.92,0.03,4.11,23.62,39.45,3.39,3.0,Corona,Queens County,11368
2020-12-08 01:00:00,894.55,59.9,78.83,0.0,5.13,31.59,50.69,4.75,4.0,Corona,Queens County,11368
2020-12-08 00:00:00,934.6,69.74,80.88,0.0,6.68,31.71,49.64,6.27,4.0,Corona,Queens County,11368
2020-12-07 23:00:00,881.2,66.16,78.14,0.0,8.46,27.74,43.58,7.28,4.0,Corona,Queens County,11368
2020-12-07 22:00:00,834.47,59.9,75.4,0.08,11.09,26.59,41.03,8.11,4.0,Corona,Queens County,11368
2020-12-07 21:00:00,761.03,49.62,71.97,4.69,13.23,25.31,37.77,7.85,4.0,Corona,Queens County,11368
2020-12-07 20:00:00,627.52,34.42,62.38,16.45,13.35,20.26,30.04,6.46,3.0,Corona,Queens County,11368
2020-12-07 19:00:00,453.95,18.55,47.3,34.33,12.16,12.04,18.22,4.24,2.0,Corona,Queens County,11368
2020-12-07 18:00:00,363.83,11.96,37.36,45.06,11.56,7.69,11.83,2.88,1.0,Corona,Queens County,11368
2020-12-07 17:00:00,393.87,14.75,41.81,41.13,12.52,8.94,13.54,3.33,2.0,Corona,Queens County,11368
2020-12-07 16:00:00,447.27,18.33,48.67,33.62,12.99,11.2,16.79,3.86,2.0,Corona,Queens County,11368
2020-12-07 15:00:00,767.71,55.88,69.92,11.18,15.26,28.06,40.4,7.03,4.0,Corona,Queens County,11368
2020-12-07 14:00:00,921.25,74.21,76.77,2.91,17.17,36.9,51.45,11.4,4.0,Corona,Queens County,11368
2020-12-07 13:00:00,834.47,57.22,78.14,0.19,16.45,33.73,46.42,11.27,4.0,Corona,Queens County,11368
2020-12-07 12:00:00,607.49,22.13,72.66,0.53,15.5,21.55,30.17,7.66,3.0,Corona,Queens County,11368
2020-12-07 11:00:00,433.92,2.4,61.69,8.94,15.02,11.59,16.77,4.69,2.0,Corona,Queens County,11368
2020-12-07 10:00:00,387.19,0.6,52.09,18.95,14.31,8.89,13.02,3.86,2.0,Corona,Queens County,11368
2020-12-07 09:00:00,353.81,0.22,43.87,28.25,12.64,7.16,10.68,3.29,2.0,Corona,Queens County,11368
2020-12-07 08:00:00,323.77,0.08,34.62,38.27,10.37,5.3,8.24,2.69,1.0,Corona,Queens County,11368
2020-12-07 07:00:00,297.07,0.03,27.76,47.21,8.46,3.74,6.07,2.19,1.0,Corona,Queens County,11368
2020-12-07 06:00:00,280.38,0.02,23.99,52.93,6.86,2.87,4.82,1.81,1.0,Corona,Queens County,11368
2020-12-07 05:00:00,283.72,0.01,22.96,54.36,5.25,2.95,4.9,1.68,1.0,Corona,Queens County,11368
2020-12-07 04:00:00,303.75,0.02,27.08,51.5,4.59,4.1,6.54,1.98,1.0,Corona,Queens County,11368
2020-12-07 03:00:00,313.76,0.03,28.79,50.07,4.47,4.52,7.23,2.19,1.0,Corona,Queens County,11368
2020-12-07 02:00:00,320.44,0.05,31.19,46.49,4.77,4.86,7.71,2.34,1.0,Corona,Queens County,11368
2020-12-07 01:00:00,327.11,0.07,33.59,44.35,4.95,5.0,7.89,2.44,1.0,Corona,Queens County,11368
2020-12-07 00:00:00,313.76,0.06,31.53,46.49,4.83,4.1,6.49,2.19,1.0,Corona,Queens County,11368
2020-12-06 23:00:00,290.39,0.03,26.73,50.78,4.59,2.87,4.69,1.76,1.0,Corona,Queens County,11368
