Zipcode,Population,Median Age,Transportation (total),Public Transportation,Public Transportation Rate
03301,32488.0,40.0,15512.0,113.0,0.7284682826199071
03303,15879.0,39.9,7980.0,38.0,0.47619047619047616
03304,7611.0,45.4,4005.0,0.0,0.0
03307,5343.0,45.7,2752.0,0.0,0.0
03431,25312.0,36.6,12705.0,39.0,0.3069657615112161
03440,2640.0,46.1,1272.0,0.0,0.0
03441,572.0,32.1,295.0,0.0,0.0
03442,1367.0,39.4,696.0,4.0,0.5747126436781609
03443,787.0,45.4,404.0,0.0,0.0
03444,1642.0,47.7,848.0,5.0,0.589622641509434
03445,745.0,39.7,384.0,4.0,1.0416666666666667
03446,6254.0,43.0,3505.0,77.0,2.196861626248217
03447,2445.0,47.7,1284.0,6.0,0.4672897196261682
03448,610.0,51.9,328.0,0.0,0.0
03449,1805.0,49.5,950.0,5.0,0.5263157894736842
03450,911.0,53.5,548.0,0.0,0.0
03451,4034.0,44.9,1993.0,9.0,0.4515805318615153
03452,5416.0,46.0,2714.0,0.0,0.0
03455,1870.0,44.8,1027.0,0.0,0.0
03456,753.0,46.0,339.0,0.0,0.0
03457,644.0,50.9,362.0,0.0,0.0
03458,6707.0,48.8,3611.0,9.0,0.24923843810578786
03461,5958.0,28.0,2548.0,19.0,0.7456828885400314
03462,1800.0,46.1,882.0,14.0,1.5873015873015872
03464,1086.0,45.1,631.0,3.0,0.4754358161648177
03465,2271.0,39.1,1247.0,0.0,0.0
03466,1052.0,50.6,484.0,0.0,0.0
03467,2028.0,47.2,1025.0,10.0,0.975609756097561
03470,4780.0,45.6,2247.0,0.0,0.0
03561,5954.0,45.4,2788.0,0.0,0.0
03570,9710.0,44.1,3844.0,10.0,0.2601456815816857
00601,18088.0,37.1,4026.0,0.0,0.0
00602,40859.0,39.0,11091.0,55.0,0.4958975746100442
00603,53162.0,39.2,11826.0,99.0,0.837138508371385
00606,6415.0,39.2,1701.0,0.0,0.0
00610,28805.0,39.7,7855.0,0.0,0.0
00612,66251.0,39.3,16439.0,113.0,0.6873897439016972
00616,10466.0,41.6,2775.0,0.0,0.0
00617,24917.0,36.6,5373.0,31.0,0.5769588684161548
00622,6589.0,41.6,1274.0,26.0,2.0408163265306123
00623,44117.0,40.2,10966.0,54.0,0.4924311508298377
00624,24902.0,34.8,5881.0,23.0,0.39108995068865837
00627,34438.0,38.4,9440.0,0.0,0.0
00631,1847.0,40.8,385.0,0.0,0.0
00637,24799.0,38.9,5212.0,21.0,0.4029163468917882
00638,18365.0,38.0,3567.0,25.0,0.7008690776562938
00641,30183.0,39.2,6044.0,0.0,0.0
00646,38305.0,38.0,11942.0,144.0,1.2058281694858484
00647,5245.0,46.6,1062.0,9.0,0.847457627118644
00650,14679.0,37.3,3538.0,0.0,0.0
00652,3831.0,39.9,988.0,0.0,0.0
00653,13427.0,36.7,2442.0,0.0,0.0
00656,20839.0,37.2,4473.0,0.0,0.0
00659,41830.0,38.4,12086.0,22.0,0.18202879364554028
00660,17023.0,43.0,4614.0,24.0,0.5201560468140443
00662,43101.0,38.9,10205.0,41.0,0.4017638412542871
00664,16298.0,34.5,3352.0,0.0,0.0
00667,25510.0,41.0,4973.0,14.0,0.2815202091292982
00669,28442.0,38.3,6211.0,0.0,0.0
00670,9478.0,38.0,2554.0,7.0,0.274079874706343
00674,43240.0,38.5,11330.0,56.0,0.4942630185348632
00676,39513.0,36.9,8888.0,55.0,0.6188118811881188
00677,15012.0,41.7,4211.0,0.0,0.0
00678,27045.0,38.4,6139.0,28.0,0.45610034207525657
00680,54824.0,38.9,13774.0,268.0,1.9456947872803834
00682,31908.0,35.9,7441.0,56.0,0.7525870178739417
00683,33050.0,41.3,8551.0,61.0,0.7133668576774647
00685,41403.0,40.5,8107.0,16.0,0.19736030590847417
00687,32484.0,34.3,7663.0,40.0,0.5219887772412893
00688,13251.0,40.0,2810.0,9.0,0.3202846975088968
00690,5906.0,35.0,1621.0,9.0,0.5552128315854411
00692,37329.0,35.6,9273.0,156.0,1.6823034616628922
00693,59513.0,38.0,14057.0,227.0,1.6148538094899338
00694,134.0,64.8,13.0,0.0,0.0
00698,40276.0,39.9,8971.0,103.0,1.1481440196187715
00703,28739.0,36.0,6556.0,183.0,2.7913361805979258
00704,8100.0,34.2,2055.0,0.0,0.0
00705,25090.0,38.3,5890.0,13.0,0.22071307300509338
00707,11904.0,40.3,2366.0,39.0,1.6483516483516483
00714,19229.0,36.2,4302.0,140.0,3.2543003254300324
00715,3714.0,41.5,882.0,13.0,1.473922902494331
00716,31362.0,38.8,8487.0,41.0,0.4830917874396135
00717,18176.0,33.2,4495.0,58.0,1.2903225806451613
00718,26786.0,35.1,7201.0,0.0,0.0
00719,30772.0,36.4,7465.0,39.0,0.522438044206296
00720,22862.0,36.0,4597.0,16.0,0.3480530780944094
00723,18766.0,40.5,3845.0,20.0,0.5201560468140443
00725,88152.0,38.1,26934.0,494.0,1.8341130170045297
00727,57036.0,38.3,20487.0,271.0,1.3227900619905306
00728,42333.0,35.9,11268.0,27.0,0.23961661341853036
00729,54198.0,35.9,16030.0,415.0,2.588895820336868
00730,36201.0,38.7,8719.0,157.0,1.8006652139006767
00731,14320.0,41.3,3672.0,0.0,0.0
00735,13203.0,39.3,3743.0,12.0,0.32059845044082286
00736,51116.0,38.6,14792.0,110.0,0.7436452136289886
00738,33835.0,38.7,9578.0,115.0,1.2006681979536438
00739,38424.0,37.2,12074.0,119.0,0.9855888686433659
00740,1704.0,29.8,439.0,0.0,0.0
00741,5365.0,40.5,1282.0,0.0,0.0
00745,54253.0,38.1,16079.0,221.0,1.3744635860439083
00751,23020.0,36.7,5724.0,36.0,0.6289308176100629
00754,40022.0,38.1,10910.0,253.0,2.3189734188817597
00757,23114.0,35.0,6529.0,0.0,0.0
00765,9139.0,42.0,2775.0,32.0,1.1531531531531531
00766,25549.0,35.1,6766.0,0.0,0.0
00767,36962.0,38.6,7480.0,13.0,0.17379679144385027
00769,39871.0,36.6,10706.0,36.0,0.3362600410984495
00771,38435.0,36.5,9834.0,13.0,0.13219442749644092
00772,21682.0,36.0,5658.0,572.0,10.109579356663131
00773,19731.0,39.3,5528.0,114.0,2.0622286541244574
00775,1585.0,37.0,696.0,10.0,1.4367816091954022
00777,40863.0,35.4,11310.0,54.0,0.47745358090185674
00778,46569.0,36.2,16030.0,278.0,1.7342482844666252
00780,13678.0,37.8,4442.0,67.0,1.5083295812696984
00782,18595.0,36.3,4072.0,40.0,0.9823182711198428
00783,35856.0,35.8,8374.0,82.0,0.9792213995700979
00784,43251.0,35.9,9949.0,106.0,1.0654337119308472
00786,327.0,57.2,84.0,0.0,0.0
00791,51757.0,39.2,14306.0,50.0,0.3495037047392702
00794,30462.0,33.7,6751.0,39.0,0.5776921937490742
00795,47106.0,36.4,13620.0,245.0,1.7988252569750367
00901,6428.0,41.5,2212.0,196.0,8.860759493670885
00906,43.0,27.7,28.0,0.0,0.0
00907,17910.0,47.5,7899.0,714.0,9.039118875807064
00909,6071.0,38.2,2238.0,444.0,19.839142091152816
00911,7425.0,48.1,3082.0,186.0,6.035042180402336
00912,6414.0,38.2,2666.0,282.0,10.577644411102776
00913,8179.0,28.2,1681.0,306.0,18.2034503271862
00915,30642.0,38.0,9500.0,2547.0,26.810526315789474
00917,19723.0,43.9,6543.0,786.0,12.012838147638698
00918,16553.0,39.9,6341.0,360.0,5.677337959312411
00920,18729.0,44.0,7248.0,638.0,8.802428256070641
00921,38499.0,36.6,12667.0,1208.0,9.53659114233836
00923,27853.0,37.0,8749.0,1177.0,13.45296605326323
00924,56236.0,35.8,17282.0,1228.0,7.105659067237588
00925,7120.0,32.8,2889.0,893.0,30.910349601938385
00926,105093.0,40.6,41370.0,1214.0,2.9344935943920714
00927,14764.0,46.8,5633.0,205.0,3.639268595774898
00934,188.0,38.6,94.0,0.0,0.0
00936,877.0,57.5,0.0,0.0,
00949,80406.0,37.0,27859.0,868.0,3.1156897232492193
00950,0.0,-666666666.0,0.0,0.0,
00951,15.0,-666666666.0,8.0,0.0,0.0
00952,9338.0,40.8,3042.0,150.0,4.930966469428008
00953,73537.0,35.4,25566.0,301.0,1.177344911210201
00956,75830.0,38.4,25138.0,1070.0,4.256504097382449
00957,44639.0,38.0,13374.0,625.0,4.673246597876477
00959,48699.0,39.5,18041.0,1028.0,5.6981320325924285
00960,2037.0,33.3,0.0,0.0,
00961,31774.0,41.5,10629.0,414.0,3.895004233700254
00962,21204.0,34.8,5545.0,625.0,11.27141568981064
00965,8978.0,36.5,2725.0,242.0,8.880733944954128
00966,15785.0,41.9,6799.0,120.0,1.7649654360935432
00968,3594.0,57.5,1535.0,7.0,0.4560260586319218
00969,42316.0,40.2,17895.0,483.0,2.6990779547359596
00971,30349.0,40.9,11437.0,255.0,2.2296056658214565
00976,61862.0,37.2,22691.0,453.0,1.9963862324269535
00979,16157.0,46.9,7317.0,237.0,3.2390323903239033
00982,15132.0,42.2,5256.0,362.0,6.8873668188736685
00983,40273.0,38.3,14055.0,473.0,3.365350409107079
00985,35236.0,40.4,11773.0,531.0,4.51032022424191
00987,60544.0,36.3,22055.0,728.0,3.300838812060757
01001,17141.0,44.3,8590.0,57.0,0.6635622817229336
01002,29844.0,23.0,14601.0,1664.0,11.3964796931717
01003,11062.0,20.0,3715.0,144.0,3.876177658142665
01005,5113.0,42.7,2411.0,0.0,0.0
01007,14774.0,41.8,7525.0,96.0,1.2757475083056478
01008,1212.0,47.8,679.0,0.0,0.0
01009,546.0,46.4,248.0,0.0,0.0
01010,3667.0,46.0,2110.0,0.0,0.0
01011,1478.0,41.8,768.0,0.0,0.0
01012,499.0,51.2,264.0,0.0,0.0
01013,22299.0,35.8,9826.0,285.0,2.900468145735803
01020,30593.0,43.0,14460.0,153.0,1.058091286307054
01022,2711.0,41.2,1381.0,0.0,0.0
01026,1009.0,49.2,466.0,6.0,1.2875536480686696
01027,17652.0,45.1,9862.0,29.0,0.29405800040559726
01028,15917.0,45.6,8063.0,58.0,0.7193352350241845
01029,701.0,48.4,286.0,0.0,0.0
01030,11485.0,44.2,5830.0,7.0,0.12006861063464837
01031,1389.0,37.9,551.0,0.0,0.0
01032,585.0,47.9,323.0,3.0,0.9287925696594427
01033,6214.0,44.1,3363.0,87.0,2.5869759143621764
01034,2061.0,47.1,1071.0,1.0,0.09337068160597572
01035,5285.0,45.6,2895.0,36.0,1.2435233160621761
01036,5141.0,48.9,2713.0,0.0,0.0
01037,721.0,53.2,285.0,0.0,0.0
01038,2837.0,49.0,1645.0,7.0,0.425531914893617
01039,1354.0,51.5,737.0,0.0,0.0
01040,40079.0,35.6,15409.0,458.0,2.9722889220585373
01050,2512.0,42.5,1184.0,0.0,0.0
01053,1847.0,49.9,634.0,10.0,1.5772870662460567
01054,1836.0,50.8,1005.0,0.0,0.0
01056,21288.0,44.8,9853.0,34.0,0.3450725667309449
01057,8645.0,46.8,4484.0,0.0,0.0
01060,15348.0,34.4,8743.0,373.0,4.26627015898433
01062,10830.0,44.6,5389.0,102.0,1.8927444794952681
01063,612.0,20.5,277.0,4.0,1.444043321299639
01066,10.0,-666666666.0,0.0,0.0,
01068,1791.0,44.4,900.0,6.0,0.6666666666666666
01069,8982.0,41.9,4280.0,0.0,0.0
01070,580.0,50.9,285.0,5.0,1.7543859649122806
01071,1361.0,46.9,748.0,0.0,0.0
01072,1482.0,44.9,846.0,9.0,1.0638297872340425
01073,5958.0,44.3,3357.0,0.0,0.0
01074,301.0,33.8,168.0,0.0,0.0
01075,17832.0,41.0,9204.0,94.0,1.0212950890916992
01077,9599.0,43.9,5275.0,0.0,0.0
01079,542.0,43.5,282.0,0.0,0.0
01080,2176.0,39.5,883.0,0.0,0.0
01081,1807.0,44.7,825.0,0.0,0.0
01082,10394.0,43.0,4971.0,14.0,0.2816334741500704
01083,3108.0,37.9,1257.0,0.0,0.0
01084,211.0,59.1,111.0,0.0,0.0
01085,41121.0,38.4,19674.0,102.0,0.518450747179018
01086,1038.0,19.2,74.0,0.0,0.0
01088,446.0,59.9,161.0,0.0,0.0
01089,28554.0,39.6,13550.0,273.0,2.014760147601476
01092,1078.0,30.9,446.0,0.0,0.0
01093,282.0,53.3,191.0,0.0,0.0
01094,310.0,54.0,92.0,0.0,0.0
01095,14436.0,48.1,7218.0,61.0,0.8451094486007205
01096,2522.0,44.3,1393.0,5.0,0.3589375448671931
01097,36.0,43.5,27.0,0.0,0.0
01098,1095.0,53.4,585.0,10.0,1.7094017094017093
01103,2472.0,33.5,845.0,77.0,9.112426035502958
01104,22285.0,36.1,8632.0,522.0,6.047265987025023
01105,12054.0,29.1,3057.0,487.0,15.930650964998364
01106,16077.0,46.4,7480.0,28.0,0.37433155080213903
01107,11706.0,29.5,3126.0,210.0,6.717850287907869
01108,26670.0,31.6,10017.0,655.0,6.538883897374464
01109,30987.0,25.4,9737.0,729.0,7.486905617746739
01118,14192.0,39.0,6998.0,118.0,1.6861960560160045
01119,13942.0,35.2,5683.0,66.0,1.1613584374450114
01128,2568.0,47.7,1411.0,27.0,1.9135364989369241
01129,7160.0,40.2,3471.0,28.0,0.8066839527513685
01151,9581.0,28.2,3548.0,104.0,2.931228861330327
01199,0.0,-666666666.0,0.0,0.0,
01201,45557.0,43.5,21109.0,229.0,1.084845326637927
01220,8536.0,43.9,4066.0,69.0,1.6969995081160847
01222,811.0,41.8,545.0,18.0,3.302752293577982
01223,2336.0,52.5,1270.0,4.0,0.31496062992125984
01224,242.0,46.9,141.0,0.0,0.0
01225,3057.0,46.5,1395.0,53.0,3.7992831541218637
01226,6944.0,47.0,3390.0,0.0,0.0
01229,131.0,39.7,60.0,0.0,0.0
01230,8148.0,46.9,4160.0,46.0,1.1057692307692308
01235,2904.0,46.5,1503.0,6.0,0.3992015968063872
01236,1574.0,43.7,755.0,0.0,0.0
01237,2735.0,38.0,1438.0,3.0,0.2086230876216968
01238,6245.0,45.9,3244.0,66.0,2.034525277435265
01240,4823.0,56.4,1584.0,0.0,0.0
01242,192.0,56.5,110.0,0.0,0.0
01243,383.0,56.5,238.0,0.0,0.0
01244,149.0,60.0,87.0,0.0,0.0
01245,807.0,54.4,407.0,3.0,0.7371007371007371
01247,15859.0,43.1,6756.0,151.0,2.2350503256364713
01253,683.0,49.1,307.0,4.0,1.3029315960912051
01254,1043.0,56.9,482.0,0.0,0.0
01255,896.0,48.1,439.0,3.0,0.683371298405467
01256,703.0,46.4,362.0,0.0,0.0
01257,2140.0,52.4,1051.0,17.0,1.6175071360608944
01258,334.0,62.5,207.0,0.0,0.0
01259,540.0,54.1,287.0,10.0,3.484320557491289
01260,246.0,46.8,87.0,0.0,0.0
01262,1337.0,52.1,618.0,31.0,5.016181229773463
01264,156.0,66.4,63.0,3.0,4.761904761904762
01266,1491.0,51.9,787.0,33.0,4.193138500635324
01267,7906.0,35.1,3338.0,23.0,0.689035350509287
01270,766.0,49.1,365.0,0.0,0.0
01301,17731.0,42.9,8961.0,22.0,0.2455083138042629
01330,1596.0,47.1,974.0,9.0,0.9240246406570842
01331,13264.0,42.9,5754.0,75.0,1.3034410844629822
01337,2576.0,50.3,1420.0,0.0,0.0
01338,209.0,51.2,143.0,0.0,0.0
01339,1514.0,49.8,712.0,3.0,0.42134831460674155
01340,1686.0,46.3,874.0,0.0,0.0
01341,1583.0,51.0,927.0,6.0,0.6472491909385113
01342,1577.0,41.9,940.0,0.0,0.0
01343,72.0,58.5,38.0,0.0,0.0
01344,1557.0,39.7,816.0,8.0,0.9803921568627451
01346,466.0,53.5,230.0,0.0,0.0
01347,128.0,38.4,88.0,0.0,0.0
01349,888.0,53.8,460.0,0.0,0.0
01350,118.0,45.0,67.0,0.0,0.0
01351,2167.0,46.7,1060.0,6.0,0.5660377358490566
01354,1573.0,47.8,952.0,4.0,0.42016806722689076
01355,981.0,48.0,508.0,7.0,1.3779527559055118
01360,3031.0,45.2,1640.0,0.0,0.0
01364,7932.0,42.2,3121.0,8.0,0.25632809996795897
01366,1355.0,48.2,664.0,10.0,1.5060240963855422
01367,569.0,48.1,267.0,0.0,0.0
01368,1230.0,44.6,591.0,0.0,0.0
01370,4143.0,48.4,2166.0,11.0,0.5078485687903971
01373,4406.0,46.6,2446.0,0.0,0.0
01375,3683.0,26.7,2453.0,398.0,16.22503057480636
01376,5511.0,40.6,2465.0,0.0,0.0
01378,690.0,55.4,355.0,0.0,0.0
01379,873.0,51.7,377.0,6.0,1.5915119363395225
01420,40419.0,33.9,17990.0,305.0,1.6953863257365203
01430,6133.0,43.6,3205.0,41.0,1.2792511700468019
01431,3147.0,45.8,1716.0,7.0,0.40792540792540793
01432,7337.0,39.1,3740.0,158.0,4.224598930481283
01434,1656.0,41.0,216.0,9.0,4.166666666666667
01436,3931.0,41.9,1789.0,40.0,2.2358859698155396
01438,464.0,60.3,113.0,0.0,0.0
01440,20293.0,40.0,8587.0,39.0,0.45417491557004774
01450,10997.0,44.3,5511.0,81.0,1.4697876973326076
01451,4841.0,46.7,2330.0,48.0,2.060085836909871
01452,4452.0,43.6,2219.0,0.0,0.0
01453,40978.0,41.4,20605.0,286.0,1.38801261829653
01460,9157.0,43.6,4764.0,149.0,3.1276238455079763
01462,10797.0,44.5,5637.0,29.0,0.5144580450594288
01463,11782.0,42.3,6223.0,85.0,1.3659006909850555
01464,7404.0,40.3,2750.0,114.0,4.1454545454545455
01467,440.0,41.0,149.0,0.0,0.0
01468,3682.0,44.7,2070.0,0.0,0.0
01469,7328.0,38.6,3901.0,7.0,0.1794411689310433
01473,7361.0,44.8,4032.0,106.0,2.628968253968254
01474,1855.0,46.4,1036.0,0.0,0.0
01475,10466.0,44.5,4902.0,23.0,0.46919624643002855
01501,16136.0,44.9,8256.0,48.0,0.5813953488372093
01503,2917.0,45.8,1646.0,13.0,0.7897934386391251
01504,9055.0,42.8,5047.0,53.0,1.0501287893798297
01505,4399.0,44.1,2440.0,63.0,2.581967213114754
01506,3396.0,43.4,1616.0,1.0,0.06188118811881188
01507,13126.0,42.2,6944.0,19.0,0.2736175115207373
01510,13675.0,41.1,7404.0,43.0,0.5807671528903295
01515,2263.0,43.5,1195.0,21.0,1.7573221757322175
01516,8624.0,40.0,4702.0,0.0,0.0
01518,2418.0,49.8,972.0,0.0,0.0
01519,6573.0,40.4,3498.0,94.0,2.687249857061178
01520,14724.0,41.5,7311.0,44.0,0.6018328546026536
01521,2491.0,43.9,1406.0,3.0,0.21337126600284495
01522,3038.0,42.9,1710.0,0.0,0.0
01523,7847.0,37.1,3553.0,77.0,2.1671826625387
01524,7103.0,40.9,3817.0,33.0,0.8645533141210374
01525,152.0,49.3,60.0,0.0,0.0
01527,13350.0,43.0,7211.0,91.0,1.2619608930800166
01529,3208.0,41.2,1682.0,6.0,0.356718192627824
01531,1109.0,42.5,542.0,0.0,0.0
01532,14644.0,42.6,7336.0,163.0,2.221919302071974
01534,6303.0,38.9,3032.0,9.0,0.29683377308707126
01535,4715.0,41.5,2389.0,1.0,0.041858518208455424
01536,7138.0,41.9,3519.0,91.0,2.585961921000284
01537,2392.0,36.5,1069.0,40.0,3.7418147801683816
01540,11219.0,41.6,6309.0,11.0,0.17435409732128704
01541,3432.0,45.0,1825.0,7.0,0.3835616438356164
01542,1747.0,47.2,922.0,13.0,1.4099783080260304
01543,8188.0,40.8,4276.0,16.0,0.37418147801683815
01545,35818.0,39.8,18000.0,289.0,1.6055555555555556
01550,16775.0,38.8,7464.0,1.0,0.01339764201500536
01560,4565.0,34.8,2116.0,56.0,2.6465028355387523
01561,155.0,25.1,65.0,0.0,0.0
01562,11746.0,41.3,5657.0,54.0,0.9545695598373697
01564,7870.0,45.2,4049.0,16.0,0.395159298592245
01566,6945.0,41.4,3514.0,18.0,0.5122367672168469
01568,7453.0,42.2,3789.0,63.0,1.66270783847981
01569,13703.0,40.9,7287.0,34.0,0.466584328255798
01570,16806.0,41.5,7902.0,13.0,0.1645153125790939
01571,11633.0,35.9,5711.0,7.0,0.1225704780248643
01581,18481.0,42.0,9559.0,286.0,2.991944764096663
01583,7687.0,37.9,2892.0,12.0,0.4149377593360996
01585,4705.0,44.9,2343.0,0.0,0.0
01588,9569.0,39.7,5109.0,0.0,0.0
01590,9014.0,43.7,4934.0,37.0,0.7498986623429267
01602,24228.0,38.5,12257.0,263.0,2.145712653993636
01603,20380.0,34.9,8771.0,131.0,1.4935583171816214
01604,34628.0,35.4,15836.0,445.0,2.8100530436979034
01605,27387.0,32.2,11075.0,493.0,4.451467268623025
01606,19043.0,39.6,9900.0,250.0,2.525252525252525
01607,8991.0,33.6,4005.0,188.0,4.694132334581773
01608,3351.0,28.7,1041.0,109.0,10.470701248799232
01609,20948.0,28.1,8621.0,220.0,2.551908131307273
01610,23885.0,27.4,9071.0,546.0,6.019182008598832
01611,2458.0,39.0,1361.0,0.0,0.0
01612,4879.0,38.5,2587.0,40.0,1.5461925009663704
01701,31780.0,43.4,16439.0,471.0,2.865137782103534
01702,38180.0,33.5,20217.0,1010.0,4.995795617549587
01718,303.0,38.8,150.0,0.0,0.0
01719,5102.0,42.6,2668.0,74.0,2.7736131934032984
01720,22197.0,41.9,11229.0,595.0,5.298779944785823
01721,16985.0,41.6,9324.0,197.0,2.1128271128271128
01730,13709.0,43.5,6376.0,108.0,1.6938519447929736
01731,1893.0,20.6,744.0,15.0,2.0161290322580645
12858,56.0,64.7,9.0,0.0,0.0
12859,2368.0,37.5,1099.0,16.0,1.4558689717925386
12860,815.0,25.8,262.0,0.0,0.0
12861,698.0,51.4,280.0,0.0,0.0
12862,5.0,-666666666.0,0.0,0.0,
12863,655.0,44.2,373.0,0.0,0.0
12864,28.0,-666666666.0,0.0,0.0,
12865,3876.0,44.9,1745.0,0.0,0.0
12866,37268.0,41.2,18450.0,275.0,1.4905149051490514
12870,1122.0,56.0,512.0,0.0,0.0
12871,4282.0,40.5,2018.0,7.0,0.3468780971258672
12872,76.0,44.7,26.0,0.0,0.0
12873,598.0,57.8,231.0,0.0,0.0
12874,139.0,68.8,58.0,0.0,0.0
12878,832.0,49.7,327.0,2.0,0.6116207951070336
12883,5020.0,48.8,2315.0,0.0,0.0
12884,293.0,47.1,125.0,0.0,0.0
12885,4595.0,46.3,2063.0,0.0,0.0
12886,244.0,45.2,104.0,0.0,0.0
12887,5695.0,40.7,1990.0,17.0,0.8542713567839196
12901,32843.0,35.0,14785.0,71.0,0.4802164355765979
12903,1086.0,51.8,456.0,0.0,0.0
12910,2046.0,38.5,710.0,6.0,0.8450704225352113
12911,49.0,54.3,34.0,0.0,0.0
12912,1982.0,42.6,815.0,11.0,1.3496932515337423
12913,1280.0,45.9,655.0,0.0,0.0
12914,1053.0,32.4,369.0,0.0,0.0
12916,2225.0,40.8,916.0,0.0,0.0
12917,1198.0,46.2,568.0,0.0,0.0
12918,2389.0,39.1,1142.0,0.0,0.0
12919,2903.0,42.9,1020.0,12.0,1.1764705882352942
12920,2813.0,40.4,1089.0,12.0,1.1019283746556474
12921,2328.0,45.7,1010.0,0.0,0.0
12922,36.0,56.5,18.0,0.0,0.0
12923,635.0,44.6,266.0,11.0,4.135338345864661
12924,114.0,35.2,52.0,0.0,0.0
12926,1954.0,44.3,853.0,6.0,0.7033997655334114
12927,228.0,60.6,63.0,0.0,0.0
12928,1843.0,42.2,694.0,0.0,0.0
12929,3778.0,40.2,286.0,0.0,0.0
12930,875.0,35.5,346.0,0.0,0.0
12932,1357.0,50.1,649.0,12.0,1.8489984591679507
12933,12.0,23.5,6.0,0.0,0.0
12934,1066.0,37.2,404.0,12.0,2.9702970297029703
12935,1676.0,38.4,545.0,0.0,0.0
12936,517.0,48.3,210.0,3.0,1.4285714285714286
12937,1723.0,42.1,676.0,4.0,0.591715976331361
12939,227.0,37.9,141.0,0.0,0.0
12941,1530.0,45.2,677.0,2.0,0.29542097488921715
12942,791.0,45.6,309.0,0.0,0.0
12943,207.0,56.3,113.0,0.0,0.0
12944,4386.0,46.0,1935.0,0.0,0.0
12945,476.0,59.2,243.0,0.0,0.0
12946,5124.0,42.5,2746.0,83.0,3.0225782957028406
12950,956.0,41.5,414.0,0.0,0.0
12952,402.0,58.7,123.0,0.0,0.0
12953,15679.0,38.8,4929.0,88.0,1.7853519983769528
12955,465.0,43.7,172.0,3.0,1.744186046511628
12956,1260.0,38.7,517.0,0.0,0.0
12957,1702.0,43.6,573.0,0.0,0.0
12958,1843.0,34.9,771.0,0.0,0.0
12959,1532.0,45.3,706.0,0.0,0.0
12960,1443.0,37.3,524.0,0.0,0.0
12961,298.0,56.8,121.0,0.0,0.0
12962,6009.0,39.8,2858.0,3.0,0.10496850944716585
12964,113.0,42.0,57.0,0.0,0.0
12965,454.0,47.4,141.0,0.0,0.0
12966,3352.0,37.5,1511.0,20.0,1.3236267372600927
12967,1361.0,38.7,457.0,0.0,0.0
12969,391.0,46.0,133.0,0.0,0.0
12970,972.0,20.8,463.0,0.0,0.0
12972,6448.0,43.4,3134.0,0.0,0.0
12973,219.0,53.2,79.0,0.0,0.0
12974,1393.0,44.9,587.0,5.0,0.8517887563884157
12975,281.0,48.2,179.0,0.0,0.0
12976,163.0,51.9,73.0,0.0,0.0
12977,1733.0,36.7,0.0,0.0,
12978,315.0,44.6,186.0,0.0,0.0
12979,2433.0,43.4,1147.0,0.0,0.0
12980,1122.0,50.4,407.0,9.0,2.211302211302211
12981,2612.0,39.4,1204.0,0.0,0.0
12983,7958.0,46.1,3829.0,34.0,0.8879603029511621
12985,1315.0,36.2,629.0,0.0,0.0
12986,6176.0,38.8,2594.0,18.0,0.6939090208172706
12987,244.0,56.6,121.0,0.0,0.0
12989,957.0,46.6,481.0,3.0,0.6237006237006237
12992,4697.0,43.9,2231.0,0.0,0.0
12993,1619.0,48.2,741.0,3.0,0.4048582995951417
12996,1905.0,53.6,828.0,3.0,0.36231884057971014
12997,1296.0,42.8,674.0,1.0,0.14836795252225518
12998,391.0,45.8,93.0,0.0,0.0
13020,145.0,47.3,49.0,0.0,0.0
13021,39326.0,42.0,18081.0,354.0,1.9578563132570102
13024,1649.0,39.0,0.0,0.0,
13026,1799.0,40.2,945.0,5.0,0.5291005291005291
13027,31724.0,44.9,15534.0,94.0,0.6051242435946955
13028,1452.0,48.4,638.0,0.0,0.0
13029,7506.0,36.4,3639.0,9.0,0.247320692497939
13030,3792.0,44.0,1870.0,0.0,0.0
13031,15345.0,43.8,7828.0,41.0,0.5237608584568216
13032,13230.0,43.7,6500.0,20.0,0.3076923076923077
13033,3939.0,40.3,1793.0,0.0,0.0
13034,1857.0,46.2,924.0,0.0,0.0
13035,8543.0,43.9,3623.0,15.0,0.41402152911951423
13036,8465.0,41.4,3696.0,55.0,1.4880952380952381
13037,8549.0,40.9,4276.0,18.0,0.42095416276894293
13039,17759.0,40.1,8992.0,0.0,0.0
13040,2482.0,41.8,1160.0,4.0,0.3448275862068966
13041,11023.0,37.4,5844.0,0.0,0.0
13042,2799.0,41.7,1246.0,0.0,0.0
13044,2352.0,43.0,1186.0,9.0,0.7588532883642496
13045,30009.0,32.9,13931.0,163.0,1.1700524011198048
13051,129.0,13.7,40.0,0.0,0.0
13052,1745.0,47.0,779.0,0.0,0.0
13053,4283.0,43.3,2011.0,92.0,4.574838388861263
13054,1536.0,38.3,509.0,0.0,0.0
13057,14547.0,45.3,7211.0,131.0,1.8166689779503535
13060,2461.0,49.0,1286.0,13.0,1.010886469673406
13061,1193.0,49.2,561.0,0.0,0.0
13062,303.0,26.5,175.0,0.0,0.0
13063,1901.0,43.3,1025.0,0.0,0.0
13064,26.0,66.3,3.0,0.0,0.0
13066,11809.0,46.2,6085.0,30.0,0.4930156121610518
13068,5697.0,41.9,3009.0,41.0,1.3625789298770357
13069,25297.0,38.4,10145.0,16.0,0.15771315919172005
