,City,Population,Public Transportation Rate,datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,State,Zipcode
15386,San Juan,297273.0,9.973372695503457,2020-12-31 20:00:00,183.58,0.01,0.1,82.97,0.29,4.1,20.09,0.0,2.0,,926
15387,San Juan,297273.0,9.973372695503457,2020-12-31 19:00:00,185.25,0.01,0.09,82.97,0.3,4.05,18.4,0.0,2.0,,926
15388,San Juan,297273.0,9.973372695503457,2020-12-31 18:00:00,185.25,0.01,0.09,83.69,0.31,3.99,16.34,0.0,2.0,,926
15389,San Juan,297273.0,9.973372695503457,2020-12-31 17:00:00,186.92,0.01,0.1,84.4,0.32,4.01,14.71,0.0,2.0,,926
15390,San Juan,297273.0,9.973372695503457,2020-12-31 16:00:00,185.25,0.01,0.1,85.12,0.33,4.07,13.83,0.0,2.0,,926
15391,San Juan,297273.0,9.973372695503457,2020-12-31 15:00:00,185.25,0.01,0.11,86.55,0.34,4.06,13.11,0.0,2.0,,926
15392,San Juan,297273.0,9.973372695503457,2020-12-31 14:00:00,186.92,0.01,0.13,87.98,0.34,3.84,12.66,0.0,2.0,,926
15393,San Juan,297273.0,9.973372695503457,2020-12-31 13:00:00,188.59,0.01,0.14,89.41,0.34,3.59,11.95,0.01,2.0,,926
15394,San Juan,297273.0,9.973372695503457,2020-12-31 12:00:00,188.59,0.0,0.15,88.69,0.34,3.56,12.27,0.02,2.0,,926
15395,San Juan,297273.0,9.973372695503457,2020-12-31 11:00:00,188.59,0.0,0.15,87.26,0.34,3.78,12.84,0.02,2.0,,926
15396,San Juan,297273.0,9.973372695503457,2020-12-31 10:00:00,188.59,0.0,0.14,83.69,0.34,4.24,13.89,0.01,2.0,,926
15397,San Juan,297273.0,9.973372695503457,2020-12-31 09:00:00,188.59,0.0,0.14,79.39,0.35,4.48,13.3,0.0,1.0,,926
15398,San Juan,297273.0,9.973372695503457,2020-12-31 08:00:00,190.26,0.0,0.14,75.82,0.35,4.52,12.52,0.0,1.0,,926
15399,San Juan,297273.0,9.973372695503457,2020-12-31 07:00:00,190.26,0.0,0.14,73.67,0.34,4.31,11.35,0.0,1.0,,926
15400,San Juan,297273.0,9.973372695503457,2020-12-31 06:00:00,190.26,0.0,0.14,75.82,0.33,4.03,10.73,0.0,1.0,,926
15401,San Juan,297273.0,9.973372695503457,2020-12-31 05:00:00,190.26,0.0,0.14,79.39,0.33,3.74,10.61,0.01,1.0,,926
15402,San Juan,297273.0,9.973372695503457,2020-12-31 04:00:00,190.26,0.0,0.14,82.97,0.33,3.59,10.87,0.01,2.0,,926
15403,San Juan,297273.0,9.973372695503457,2020-12-31 03:00:00,191.93,0.0,0.14,84.4,0.33,3.51,11.84,0.01,2.0,,926
15404,San Juan,297273.0,9.973372695503457,2020-12-31 02:00:00,191.93,0.0,0.15,84.4,0.33,3.41,11.98,0.01,2.0,,926
15405,San Juan,297273.0,9.973372695503457,2020-12-31 01:00:00,191.93,0.0,0.15,81.54,0.32,3.36,12.28,0.01,2.0,,926
15406,San Juan,297273.0,9.973372695503457,2020-12-31 00:00:00,190.26,0.0,0.15,75.82,0.32,3.39,12.54,0.0,1.0,,926
15407,San Juan,297273.0,9.973372695503457,2020-12-30 23:00:00,190.26,0.0,0.15,72.24,0.31,3.44,12.6,0.0,1.0,,926
15408,San Juan,297273.0,9.973372695503457,2020-12-30 22:00:00,191.93,0.0,0.15,72.96,0.31,3.55,13.31,0.0,1.0,,926
15409,San Juan,297273.0,9.973372695503457,2020-12-30 21:00:00,193.6,0.01,0.12,75.1,0.3,3.7,13.94,0.0,1.0,,926
15410,San Juan,297273.0,9.973372695503457,2020-12-30 20:00:00,193.6,0.01,0.09,76.53,0.3,3.78,14.38,0.0,1.0,,926
15411,San Juan,297273.0,9.973372695503457,2020-12-30 19:00:00,193.6,0.01,0.08,77.25,0.29,3.69,13.7,0.0,1.0,,926
15412,San Juan,297273.0,9.973372695503457,2020-12-30 18:00:00,191.93,0.01,0.08,77.25,0.28,3.48,12.3,0.0,1.0,,926
15413,San Juan,297273.0,9.973372695503457,2020-12-30 17:00:00,190.26,0.01,0.08,77.96,0.27,3.2,10.73,0.0,1.0,,926
15414,San Juan,297273.0,9.973372695503457,2020-12-30 16:00:00,188.59,0.01,0.1,78.68,0.27,2.95,9.54,0.0,1.0,,926
15415,San Juan,297273.0,9.973372695503457,2020-12-30 15:00:00,188.59,0.02,0.14,79.39,0.29,2.97,9.46,0.0,1.0,,926
15416,San Juan,297273.0,9.973372695503457,2020-12-30 14:00:00,188.59,0.02,0.17,82.25,0.31,2.98,9.3,0.0,2.0,,926
15417,San Juan,297273.0,9.973372695503457,2020-12-30 13:00:00,190.26,0.01,0.19,82.25,0.32,3.03,8.89,0.0,2.0,,926
15418,San Juan,297273.0,9.973372695503457,2020-12-30 12:00:00,190.26,0.0,0.2,82.97,0.34,3.17,8.39,0.0,2.0,,926
15419,San Juan,297273.0,9.973372695503457,2020-12-30 11:00:00,188.59,0.0,0.19,82.97,0.34,3.42,8.0,0.0,2.0,,926
15420,San Juan,297273.0,9.973372695503457,2020-12-30 10:00:00,188.59,0.0,0.18,82.25,0.32,3.48,7.6,0.0,2.0,,926
15421,San Juan,297273.0,9.973372695503457,2020-12-30 09:00:00,188.59,0.0,0.18,82.25,0.31,3.04,6.71,0.0,2.0,,926
15422,San Juan,297273.0,9.973372695503457,2020-12-30 08:00:00,186.92,0.0,0.19,80.11,0.31,2.67,5.82,0.0,2.0,,926
15423,San Juan,297273.0,9.973372695503457,2020-12-30 07:00:00,186.92,0.0,0.2,77.25,0.31,2.76,5.8,0.0,1.0,,926
15424,San Juan,297273.0,9.973372695503457,2020-12-30 06:00:00,186.92,0.0,0.22,72.96,0.31,2.83,6.28,0.0,1.0,,926
15425,San Juan,297273.0,9.973372695503457,2020-12-30 05:00:00,185.25,0.0,0.22,70.1,0.31,3.02,7.57,0.0,1.0,,926
15426,San Juan,297273.0,9.973372695503457,2020-12-30 04:00:00,185.25,0.0,0.23,73.67,0.34,3.8,10.35,0.0,1.0,,926
15427,San Juan,297273.0,9.973372695503457,2020-12-30 03:00:00,185.25,0.0,0.24,75.1,0.38,4.06,11.41,0.0,1.0,,926
15428,San Juan,297273.0,9.973372695503457,2020-12-30 02:00:00,185.25,0.0,0.25,71.53,0.37,3.37,9.12,0.0,1.0,,926
15429,San Juan,297273.0,9.973372695503457,2020-12-30 01:00:00,183.58,0.0,0.25,67.23,0.32,2.19,5.38,0.0,1.0,,926
15430,San Juan,297273.0,9.973372695503457,2020-12-30 00:00:00,183.58,0.0,0.28,64.37,0.32,2.04,4.25,0.0,1.0,,926
15431,San Juan,297273.0,9.973372695503457,2020-12-29 23:00:00,183.58,0.0,0.38,67.95,0.4,2.36,4.14,0.0,1.0,,926
15432,San Juan,297273.0,9.973372695503457,2020-12-29 22:00:00,183.58,0.01,0.43,71.53,0.49,2.56,3.93,0.0,1.0,,926
15433,San Juan,297273.0,9.973372695503457,2020-12-29 21:00:00,181.91,0.03,0.36,71.53,0.52,2.51,3.55,0.0,1.0,,926
15434,San Juan,297273.0,9.973372695503457,2020-12-29 20:00:00,181.91,0.04,0.28,69.38,0.49,2.46,3.29,0.0,1.0,,926
15435,San Juan,297273.0,9.973372695503457,2020-12-29 19:00:00,181.91,0.03,0.23,65.8,0.43,2.34,3.04,0.0,1.0,,926
15436,San Juan,297273.0,9.973372695503457,2020-12-29 18:00:00,180.24,0.03,0.2,64.37,0.4,2.24,2.9,0.0,1.0,,926
15437,San Juan,297273.0,9.973372695503457,2020-12-29 17:00:00,180.24,0.04,0.23,62.94,0.42,2.26,2.98,0.0,1.0,,926
15438,San Juan,297273.0,9.973372695503457,2020-12-29 16:00:00,180.24,0.05,0.3,61.51,0.48,2.4,3.3,0.0,1.0,,926
15439,San Juan,297273.0,9.973372695503457,2020-12-29 15:00:00,178.58,0.07,0.43,54.36,0.66,2.72,4.19,0.0,1.0,,926
15440,San Juan,297273.0,9.973372695503457,2020-12-29 14:00:00,175.24,0.08,0.49,48.64,0.7,2.96,4.79,0.02,1.0,,926
15441,San Juan,297273.0,9.973372695503457,2020-12-29 13:00:00,168.56,0.07,0.56,44.7,0.69,3.12,4.95,0.04,1.0,,926
15442,San Juan,297273.0,9.973372695503457,2020-12-29 12:00:00,123.5,0.07,1.06,12.16,1.3,3.22,5.91,0.37,1.0,,926
15443,San Juan,297273.0,9.973372695503457,2020-12-29 11:00:00,120.16,0.02,1.04,11.18,1.25,3.15,5.81,0.88,1.0,,926
15444,San Juan,297273.0,9.973372695503457,2020-12-29 10:00:00,123.5,0.01,0.89,12.34,1.0,2.99,5.52,1.27,1.0,,926
15445,San Juan,297273.0,9.973372695503457,2020-12-29 09:00:00,126.84,0.01,0.77,11.8,0.79,2.83,5.24,1.01,1.0,,926
15446,San Juan,297273.0,9.973372695503457,2020-12-29 08:00:00,131.85,0.01,0.67,11.98,0.62,2.65,4.85,0.65,1.0,,926
15447,San Juan,297273.0,9.973372695503457,2020-12-29 07:00:00,138.52,0.0,0.6,15.2,0.49,2.49,4.28,0.42,1.0,,926
15448,San Juan,297273.0,9.973372695503457,2020-12-29 06:00:00,146.87,0.0,0.58,20.74,0.45,2.43,3.84,0.36,1.0,,926
15449,San Juan,297273.0,9.973372695503457,2020-12-29 05:00:00,153.54,0.0,0.63,26.82,0.51,2.4,3.58,0.31,1.0,,926
15450,San Juan,297273.0,9.973372695503457,2020-12-29 04:00:00,156.88,0.0,0.76,32.9,0.69,2.41,3.34,0.28,1.0,,926
15451,San Juan,297273.0,9.973372695503457,2020-12-29 03:00:00,155.21,0.0,1.1,32.19,1.19,2.49,3.37,0.46,1.0,,926
15452,San Juan,297273.0,9.973372695503457,2020-12-29 02:00:00,151.87,0.0,1.36,29.68,1.61,2.63,3.46,0.85,1.0,,926
15453,San Juan,297273.0,9.973372695503457,2020-12-29 01:00:00,153.54,0.0,1.39,27.9,1.67,2.67,3.44,0.96,1.0,,926
15454,San Juan,297273.0,9.973372695503457,2020-12-29 00:00:00,158.55,0.0,1.19,27.9,1.3,2.64,3.33,0.54,1.0,,926
15455,San Juan,297273.0,9.973372695503457,2020-12-28 23:00:00,165.22,0.0,0.87,33.98,0.87,2.58,3.12,0.34,1.0,,926
15456,San Juan,297273.0,9.973372695503457,2020-12-28 22:00:00,173.57,0.0,0.5,47.92,0.54,2.5,2.86,0.2,1.0,,926
15457,San Juan,297273.0,9.973372695503457,2020-12-28 21:00:00,178.58,0.01,0.22,62.23,0.28,2.39,2.61,0.05,1.0,,926
15458,San Juan,297273.0,9.973372695503457,2020-12-28 20:00:00,176.91,0.01,0.2,62.23,0.25,2.34,2.56,0.04,1.0,,926
15459,San Juan,297273.0,9.973372695503457,2020-12-28 19:00:00,176.91,0.01,0.19,62.23,0.23,2.25,2.47,0.04,1.0,,926
15460,San Juan,297273.0,9.973372695503457,2020-12-28 18:00:00,175.24,0.0,0.19,61.51,0.2,2.15,2.41,0.04,1.0,,926
15461,San Juan,297273.0,9.973372695503457,2020-12-28 17:00:00,173.57,0.01,0.19,60.8,0.19,2.04,2.37,0.04,1.0,,926
15462,San Juan,297273.0,9.973372695503457,2020-12-28 16:00:00,173.57,0.01,0.22,59.37,0.23,2.38,2.93,0.05,1.0,,926
15463,San Juan,297273.0,9.973372695503457,2020-12-28 15:00:00,156.88,0.05,0.66,31.11,0.85,3.37,4.89,0.38,1.0,,926
15464,San Juan,297273.0,9.973372695503457,2020-12-28 14:00:00,150.2,0.07,0.88,22.89,0.98,3.53,5.6,0.38,1.0,,926
15465,San Juan,297273.0,9.973372695503457,2020-12-28 13:00:00,145.2,0.07,1.05,16.27,1.09,3.73,6.28,0.42,1.0,,926
15466,San Juan,297273.0,9.973372695503457,2020-12-28 12:00:00,136.85,0.04,1.18,11.09,1.21,3.84,6.66,0.56,1.0,,926
15467,San Juan,297273.0,9.973372695503457,2020-12-28 11:00:00,136.85,0.02,0.9,11.8,0.83,3.83,6.5,0.75,1.0,,926
15468,San Juan,297273.0,9.973372695503457,2020-12-28 10:00:00,140.19,0.01,0.66,13.23,0.48,3.85,6.4,0.96,1.0,,926
15469,San Juan,297273.0,9.973372695503457,2020-12-28 09:00:00,140.19,0.0,0.63,14.13,0.45,3.9,6.41,1.08,1.0,,926
15470,San Juan,297273.0,9.973372695503457,2020-12-28 08:00:00,141.86,0.0,0.63,15.38,0.47,3.96,6.46,1.16,1.0,,926
15471,San Juan,297273.0,9.973372695503457,2020-12-28 07:00:00,143.53,0.0,0.62,17.35,0.47,3.96,6.41,1.17,1.0,,926
15472,San Juan,297273.0,9.973372695503457,2020-12-28 06:00:00,146.87,0.0,0.62,19.13,0.44,3.92,6.34,1.05,1.0,,926
15473,San Juan,297273.0,9.973372695503457,2020-12-28 05:00:00,148.54,0.0,0.65,20.39,0.46,3.85,6.26,0.88,1.0,,926
15474,San Juan,297273.0,9.973372695503457,2020-12-28 04:00:00,151.87,0.0,0.74,22.35,0.57,3.69,6.03,0.72,1.0,,926
15475,San Juan,297273.0,9.973372695503457,2020-12-28 03:00:00,155.21,0.0,0.84,25.03,0.75,3.57,5.77,0.61,1.0,,926
15476,San Juan,297273.0,9.973372695503457,2020-12-28 02:00:00,158.55,0.0,0.83,28.25,0.77,3.44,5.49,0.54,1.0,,926
15477,San Juan,297273.0,9.973372695503457,2020-12-28 01:00:00,161.89,0.0,0.73,32.9,0.69,3.33,5.23,0.45,1.0,,926
15478,San Juan,297273.0,9.973372695503457,2020-12-28 00:00:00,165.22,0.0,0.62,37.91,0.6,3.17,4.94,0.33,1.0,,926
15479,San Juan,297273.0,9.973372695503457,2020-12-27 23:00:00,168.56,0.0,0.47,43.27,0.46,3.01,4.63,0.28,1.0,,926
15480,San Juan,297273.0,9.973372695503457,2020-12-27 22:00:00,171.9,0.01,0.28,52.21,0.31,2.77,4.18,0.2,1.0,,926
15481,San Juan,297273.0,9.973372695503457,2020-12-27 21:00:00,173.57,0.01,0.14,60.8,0.22,2.52,3.7,0.08,1.0,,926
15482,San Juan,297273.0,9.973372695503457,2020-12-27 20:00:00,173.57,0.01,0.11,62.23,0.21,2.28,3.33,0.07,1.0,,926
15483,San Juan,297273.0,9.973372695503457,2020-12-27 19:00:00,173.57,0.01,0.09,65.8,0.19,1.98,2.87,0.05,1.0,,926
15484,San Juan,297273.0,9.973372695503457,2020-12-27 18:00:00,171.9,0.01,0.08,67.95,0.18,1.82,2.65,0.04,1.0,,926
15485,San Juan,297273.0,9.973372695503457,2020-12-27 17:00:00,171.9,0.01,0.09,67.95,0.19,1.87,2.81,0.03,1.0,,926
15486,San Juan,297273.0,9.973372695503457,2020-12-27 16:00:00,171.9,0.02,0.12,64.37,0.25,2.26,3.64,0.03,1.0,,926
15487,San Juan,297273.0,9.973372695503457,2020-12-27 15:00:00,151.87,0.09,0.38,31.11,0.71,3.28,5.92,0.38,1.0,,926
15488,San Juan,297273.0,9.973372695503457,2020-12-27 14:00:00,143.53,0.17,0.59,24.32,0.95,3.82,7.41,0.43,1.0,,926
15489,San Juan,297273.0,9.973372695503457,2020-12-27 13:00:00,138.52,0.2,0.8,18.95,1.31,4.22,8.72,0.83,1.0,,926
15490,San Juan,297273.0,9.973372695503457,2020-12-27 12:00:00,138.52,0.06,0.99,18.24,1.3,4.38,9.31,1.2,1.0,,926
15491,San Juan,297273.0,9.973372695503457,2020-12-27 11:00:00,141.86,0.0,0.79,22.53,0.83,4.35,9.42,1.35,1.0,,926
15492,San Juan,297273.0,9.973372695503457,2020-12-27 10:00:00,143.53,0.0,0.61,25.39,0.51,4.46,9.89,1.46,1.0,,926
15493,San Juan,297273.0,9.973372695503457,2020-12-27 09:00:00,143.53,0.0,0.63,26.46,0.53,4.53,10.44,1.62,1.0,,926
15494,San Juan,297273.0,9.973372695503457,2020-12-27 08:00:00,143.53,0.0,0.69,28.25,0.63,4.56,10.74,1.77,1.0,,926
15495,San Juan,297273.0,9.973372695503457,2020-12-27 07:00:00,145.2,0.0,0.76,30.04,0.75,4.53,10.77,1.98,1.0,,926
15496,San Juan,297273.0,9.973372695503457,2020-12-27 06:00:00,148.54,0.0,0.89,31.83,0.95,4.53,10.69,2.31,1.0,,926
15497,San Juan,297273.0,9.973372695503457,2020-12-27 05:00:00,150.2,0.0,1.1,31.83,1.31,4.59,10.92,2.44,1.0,,926
15498,San Juan,297273.0,9.973372695503457,2020-12-27 04:00:00,151.87,0.0,1.24,31.83,1.59,4.59,11.06,2.22,1.0,,926
15499,San Juan,297273.0,9.973372695503457,2020-12-27 03:00:00,150.2,0.0,1.22,30.4,1.61,4.56,11.21,1.79,1.0,,926
15500,San Juan,297273.0,9.973372695503457,2020-12-27 02:00:00,150.2,0.0,1.08,28.61,1.36,4.54,11.42,1.36,1.0,,926
15501,San Juan,297273.0,9.973372695503457,2020-12-27 01:00:00,151.87,0.0,0.94,26.46,1.06,4.45,11.59,0.89,1.0,,926
15502,San Juan,297273.0,9.973372695503457,2020-12-27 00:00:00,155.21,0.0,0.84,27.54,0.84,4.34,11.61,0.5,1.0,,926
15503,San Juan,297273.0,9.973372695503457,2020-12-26 23:00:00,160.22,0.0,0.63,36.12,0.63,4.2,11.58,0.37,1.0,,926
15504,San Juan,297273.0,9.973372695503457,2020-12-26 22:00:00,168.56,0.0,0.35,53.64,0.41,4.1,11.55,0.28,1.0,,926
15505,San Juan,297273.0,9.973372695503457,2020-12-26 21:00:00,175.24,0.01,0.13,70.81,0.25,3.96,11.4,0.12,1.0,,926
15506,San Juan,297273.0,9.973372695503457,2020-12-26 20:00:00,175.24,0.01,0.1,72.96,0.24,3.87,11.29,0.09,1.0,,926
15507,San Juan,297273.0,9.973372695503457,2020-12-26 19:00:00,175.24,0.01,0.09,76.53,0.23,3.65,10.76,0.06,1.0,,926
15508,San Juan,297273.0,9.973372695503457,2020-12-26 18:00:00,175.24,0.01,0.08,78.68,0.23,3.5,10.25,0.05,1.0,,926
15509,San Juan,297273.0,9.973372695503457,2020-12-26 17:00:00,175.24,0.01,0.08,80.11,0.24,3.41,9.64,0.05,2.0,,926
15510,San Juan,297273.0,9.973372695503457,2020-12-26 16:00:00,175.24,0.01,0.1,80.11,0.27,3.6,9.66,0.06,2.0,,926
15511,San Juan,297273.0,9.973372695503457,2020-12-26 15:00:00,173.57,0.02,0.17,72.24,0.37,4.1,9.44,0.19,1.0,,926
15512,San Juan,297273.0,9.973372695503457,2020-12-26 14:00:00,171.9,0.03,0.26,67.23,0.42,4.37,8.51,0.22,1.0,,926
15513,San Juan,297273.0,9.973372695503457,2020-12-26 13:00:00,171.9,0.03,0.35,63.66,0.46,4.71,8.08,0.2,1.0,,926
15514,San Juan,297273.0,9.973372695503457,2020-12-26 12:00:00,168.56,0.01,0.48,54.36,0.51,4.92,7.83,0.22,1.0,,926
15515,San Juan,297273.0,9.973372695503457,2020-12-26 11:00:00,168.56,0.0,0.46,52.21,0.43,5.02,7.76,0.24,1.0,,926
15516,San Juan,297273.0,9.973372695503457,2020-12-26 10:00:00,168.56,0.0,0.38,53.64,0.3,5.19,7.91,0.25,1.0,,926
15517,San Juan,297273.0,9.973372695503457,2020-12-26 09:00:00,166.89,0.0,0.38,51.5,0.28,5.56,8.64,0.27,1.0,,926
15518,San Juan,297273.0,9.973372695503457,2020-12-26 08:00:00,166.89,0.0,0.39,47.92,0.28,6.11,9.76,0.28,1.0,,926
15519,San Juan,297273.0,9.973372695503457,2020-12-26 07:00:00,166.89,0.0,0.4,44.7,0.29,6.77,11.17,0.29,1.0,,926
15520,San Juan,297273.0,9.973372695503457,2020-12-26 06:00:00,165.22,0.0,0.4,42.2,0.3,7.27,12.63,0.28,1.0,,926
15521,San Juan,297273.0,9.973372695503457,2020-12-26 05:00:00,163.56,0.0,0.42,41.13,0.34,7.21,13.84,0.26,1.0,,926
15522,San Juan,297273.0,9.973372695503457,2020-12-26 04:00:00,163.56,0.0,0.47,43.63,0.44,6.68,14.67,0.23,1.0,,926
15523,San Juan,297273.0,9.973372695503457,2020-12-26 03:00:00,163.56,0.0,0.5,48.64,0.55,5.97,15.42,0.21,1.0,,926
15524,San Juan,297273.0,9.973372695503457,2020-12-26 02:00:00,166.89,0.0,0.51,53.64,0.56,5.18,16.48,0.22,1.0,,926
15525,San Juan,297273.0,9.973372695503457,2020-12-26 01:00:00,166.89,0.0,0.51,55.79,0.54,4.69,17.74,0.25,1.0,,926
15526,San Juan,297273.0,9.973372695503457,2020-12-26 00:00:00,166.89,0.0,0.5,56.51,0.57,4.82,20.46,0.28,2.0,,926
15527,San Juan,297273.0,9.973372695503457,2020-12-25 23:00:00,166.89,0.0,0.43,59.37,0.58,5.13,23.12,0.28,2.0,,926
15528,San Juan,297273.0,9.973372695503457,2020-12-25 22:00:00,168.56,0.0,0.33,65.8,0.6,5.38,25.48,0.16,2.0,,926
15529,San Juan,297273.0,9.973372695503457,2020-12-25 21:00:00,168.56,0.02,0.22,70.81,0.65,5.7,26.25,0.03,2.0,,926
15530,San Juan,297273.0,9.973372695503457,2020-12-25 20:00:00,168.56,0.02,0.17,70.81,0.66,6.01,24.41,0.0,2.0,,926
15531,San Juan,297273.0,9.973372695503457,2020-12-25 19:00:00,168.56,0.02,0.13,71.53,0.64,5.75,18.84,0.0,1.0,,926
15532,San Juan,297273.0,9.973372695503457,2020-12-25 18:00:00,166.89,0.02,0.11,70.1,0.59,5.31,12.5,0.0,1.0,,926
15533,San Juan,297273.0,9.973372695503457,2020-12-25 17:00:00,166.89,0.02,0.11,67.23,0.56,5.07,9.27,0.0,1.0,,926
15534,San Juan,297273.0,9.973372695503457,2020-12-25 16:00:00,166.89,0.02,0.12,66.52,0.56,5.08,8.65,0.0,1.0,,926
15535,San Juan,297273.0,9.973372695503457,2020-12-25 15:00:00,168.56,0.02,0.16,63.66,0.57,5.23,9.72,0.06,1.0,,926
15536,San Juan,297273.0,9.973372695503457,2020-12-25 14:00:00,170.23,0.02,0.19,63.66,0.48,5.23,11.06,0.09,1.0,,926
15537,San Juan,297273.0,9.973372695503457,2020-12-25 13:00:00,170.23,0.01,0.23,62.94,0.41,5.38,12.91,0.11,1.0,,926
15538,San Juan,297273.0,9.973372695503457,2020-12-25 12:00:00,170.23,0.0,0.32,56.51,0.46,5.71,13.98,0.16,1.0,,926
15539,San Juan,297273.0,9.973372695503457,2020-12-25 11:00:00,168.56,0.0,0.31,55.79,0.41,6.04,14.08,0.18,1.0,,926
15540,San Juan,297273.0,9.973372695503457,2020-12-25 10:00:00,168.56,0.0,0.26,56.51,0.32,6.28,12.93,0.19,1.0,,926
15541,San Juan,297273.0,9.973372695503457,2020-12-25 09:00:00,168.56,0.0,0.26,56.51,0.29,6.11,10.78,0.2,1.0,,926
15542,San Juan,297273.0,9.973372695503457,2020-12-25 08:00:00,168.56,0.0,0.25,57.94,0.27,5.57,8.7,0.18,1.0,,926
15543,San Juan,297273.0,9.973372695503457,2020-12-25 07:00:00,168.56,0.0,0.23,60.08,0.26,5.11,7.35,0.15,1.0,,926
15544,San Juan,297273.0,9.973372695503457,2020-12-25 06:00:00,170.23,0.0,0.21,61.51,0.27,4.93,6.79,0.13,1.0,,926
15545,San Juan,297273.0,9.973372695503457,2020-12-25 05:00:00,171.9,0.0,0.2,63.66,0.3,4.93,6.77,0.11,1.0,,926
15546,San Juan,297273.0,9.973372695503457,2020-12-25 04:00:00,171.9,0.0,0.21,66.52,0.34,4.92,7.01,0.09,1.0,,926
15547,San Juan,297273.0,9.973372695503457,2020-12-25 03:00:00,171.9,0.0,0.26,70.1,0.42,4.92,7.65,0.07,1.0,,926
15548,San Juan,297273.0,9.973372695503457,2020-12-25 02:00:00,171.9,0.0,0.28,71.53,0.45,4.9,8.48,0.06,1.0,,926
15549,San Juan,297273.0,9.973372695503457,2020-12-25 01:00:00,170.23,0.0,0.29,72.24,0.45,4.72,8.62,0.06,1.0,,926
15550,San Juan,297273.0,9.973372695503457,2020-12-25 00:00:00,170.23,0.0,0.26,72.96,0.43,4.42,7.55,0.05,1.0,,926
15551,San Juan,297273.0,9.973372695503457,2020-12-24 23:00:00,170.23,0.0,0.21,74.39,0.37,4.08,6.41,0.05,1.0,,926
15552,San Juan,297273.0,9.973372695503457,2020-12-24 22:00:00,170.23,0.0,0.17,75.82,0.32,3.82,5.71,0.04,1.0,,926
15553,San Juan,297273.0,9.973372695503457,2020-12-24 21:00:00,170.23,0.01,0.13,77.25,0.31,3.82,5.69,0.04,1.0,,926
15554,San Juan,297273.0,9.973372695503457,2020-12-24 20:00:00,170.23,0.01,0.12,77.25,0.33,3.99,6.41,0.03,1.0,,926
15555,San Juan,297273.0,9.973372695503457,2020-12-24 19:00:00,170.23,0.01,0.13,77.96,0.35,4.13,7.7,0.02,1.0,,926
15556,San Juan,297273.0,9.973372695503457,2020-12-24 18:00:00,168.56,0.01,0.12,78.68,0.35,3.99,9.39,0.02,1.0,,926
15557,San Juan,297273.0,9.973372695503457,2020-12-24 17:00:00,170.23,0.01,0.12,78.68,0.37,4.21,11.96,0.01,1.0,,926
15558,San Juan,297273.0,9.973372695503457,2020-12-24 16:00:00,168.56,0.02,0.13,77.25,0.4,4.58,13.26,0.01,1.0,,926
15559,San Juan,297273.0,9.973372695503457,2020-12-24 15:00:00,168.56,0.02,0.16,72.24,0.43,5.1,12.08,0.01,1.0,,926
15560,San Juan,297273.0,9.973372695503457,2020-12-24 14:00:00,168.56,0.02,0.18,67.23,0.44,5.41,10.29,0.01,1.0,,926
15561,San Juan,297273.0,9.973372695503457,2020-12-24 13:00:00,168.56,0.02,0.21,64.37,0.45,5.71,10.65,0.02,1.0,,926
15562,San Juan,297273.0,9.973372695503457,2020-12-24 12:00:00,170.23,0.0,0.25,63.66,0.46,6.07,13.19,0.03,1.0,,926
15563,San Juan,297273.0,9.973372695503457,2020-12-24 11:00:00,170.23,0.0,0.25,65.09,0.44,6.44,18.41,0.04,1.0,,926
15564,San Juan,297273.0,9.973372695503457,2020-12-24 10:00:00,171.9,0.0,0.22,65.8,0.4,6.66,22.83,0.04,2.0,,926
15565,San Juan,297273.0,9.973372695503457,2020-12-24 09:00:00,171.9,0.0,0.23,63.66,0.4,7.41,23.82,0.02,2.0,,926
15566,San Juan,297273.0,9.973372695503457,2020-12-24 08:00:00,171.9,0.0,0.24,62.23,0.42,8.35,21.73,0.0,2.0,,926
15567,San Juan,297273.0,9.973372695503457,2020-12-24 07:00:00,170.23,0.0,0.25,63.66,0.44,8.06,17.71,0.0,1.0,,926
15568,San Juan,297273.0,9.973372695503457,2020-12-24 06:00:00,170.23,0.0,0.28,63.66,0.45,7.76,14.32,0.0,1.0,,926
15569,San Juan,297273.0,9.973372695503457,2020-12-24 05:00:00,171.9,0.0,0.28,59.37,0.42,7.19,10.53,0.0,1.0,,926
15570,San Juan,297273.0,9.973372695503457,2020-12-24 04:00:00,173.57,0.0,0.25,57.22,0.34,5.24,6.98,0.01,1.0,,926
15571,San Juan,297273.0,9.973372695503457,2020-12-24 03:00:00,171.9,0.0,0.33,51.5,0.38,4.03,6.1,0.09,1.0,,926
15572,San Juan,297273.0,9.973372695503457,2020-12-24 02:00:00,170.23,0.0,0.49,46.49,0.52,4.9,8.43,0.15,1.0,,926
15573,San Juan,297273.0,9.973372695503457,2020-12-24 01:00:00,166.89,0.0,0.63,45.06,0.65,6.04,10.21,0.19,1.0,,926
15574,San Juan,297273.0,9.973372695503457,2020-12-24 00:00:00,166.89,0.0,0.56,44.35,0.63,6.13,9.34,0.15,1.0,,926
15575,San Juan,297273.0,9.973372695503457,2020-12-23 23:00:00,166.89,0.0,0.38,45.78,0.46,5.48,7.6,0.09,1.0,,926
