UZA,UZA Name,UZA Population,Total Vehicle Revenue Miles,Total Vehicle Revenue Hours,Total Miles,Total Unlinked Passenger Trips,Total Operating Expenses,Fixed Guideway Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Fixed Guideway Directional Route Miles >= 7 Years,Fixed Guideway Vehicle Revenue Miles >= 7 Years,High Intensity Bus Directional Route Miles >= 7 Years,High Intensity Bus Vehicle Revenue Miles >= 7 Years
88,"Little Rock, AR","431,388","3,241,898","211,246","11,516,502","2,351,440","$17,246,270",3.8,"53,112","110,484","$985,393","3,188,786","11,406,018","$16,260,877",3.8,"53,112",0.0,0
89,"Poughkeepsie-Newburgh, NY-NJ","423,566","14,305,695","474,282","269,806,993","8,566,173","$116,597,864",35.7,"2,437,836","77,364,042","$45,737,198","11,867,859","192,442,951","$70,860,666",35.7,"2,437,836",0.0,0
90,"Syracuse, NY","412,317","4,510,825","372,204","29,449,875","8,738,913","$54,690,028",0.0,0,0,$0,"4,510,825","29,449,875","$54,690,028",0.0,0,0.0,0
91,"Lancaster, PA","402,004","5,817,309","274,604","80,871,163","2,830,005","$42,172,305",76.0,"2,223,070","68,834,508","$25,732,107","3,594,239","12,036,655","$16,440,198",76.0,"2,223,070",0.0,0
92,"Madison, WI","401,661","5,977,667","489,578","53,478,624","13,415,616","$52,642,815",12.5,"288,627","2,996,163","$2,754,051","5,689,040","50,482,461","$49,888,764",12.5,"288,627",0.0,0
93,"Greenville, SC","400,492","1,400,234","108,350","7,451,757","2,191,555","$7,762,310",0.0,0,0,$0,"1,400,234","7,451,757","$7,762,310",0.0,0,0.0,0
94,"Reno, NV-CA","392,141","6,554,980","407,256","37,327,374","7,976,744","$34,986,794",0.5,"41,503","331,229","$373,597","6,513,477","36,996,145","$34,613,197",0.5,"41,503",0.0,0
95,"Winston-Salem, NC","391,024","4,793,129","284,234","19,302,373","2,923,696","$20,099,042",0.0,0,0,$0,"4,793,129","19,302,373","$20,099,042",0.0,0,0.0,0
96,"Spokane, WA","387,847","8,647,159","582,698","45,588,099","9,897,085","$63,119,928",0.0,0,0,$0,"8,647,159","45,588,099","$63,119,928",0.0,0,0.0,0
97,"Youngstown, OH-PA","387,550","3,151,692","206,347","6,912,132","1,674,819","$16,084,771",0.0,0,0,$0,"3,151,692","6,912,132","$16,084,771",0.0,0,0.0,0
98,"Augusta-Richmond County, GA-SC","386,787","940,496","73,855","2,524,477","724,793","$5,482,189",0.0,0,0,$0,"940,496","2,524,477","$5,482,189",0.0,0,0.0,0
99,"Scranton, PA","381,502","3,799,227","267,742","11,864,487","2,467,802","$23,763,600",0.0,0,0,$0,"3,799,227","11,864,487","$23,763,600",0.0,0,0.0,0
100,"Chattanooga, TN-GA","381,112","2,745,867","224,305","8,598,596","2,794,851","$19,980,166",1.7,"19,625","489,548","$2,038,114","2,726,242","8,109,048","$17,942,052",1.7,"19,625",0.0,0
101,"Port St. Lucie, FL","376,047","1,530,338","95,058","4,008,155","612,117","$7,432,066",0.0,0,0,$0,"1,530,338","4,008,155","$7,432,066",0.0,0,0.0,0
102,"Stockton, CA","370,583","3,103,284","185,164","38,459,704","3,746,692","$36,189,665",60.5,"396,927","22,104,250","$6,906,593","2,706,357","16,355,454","$29,283,072",60.5,"396,927",0.0,0
103,"Oxnard, CA","367,260","5,288,772","354,159","39,502,691","4,657,208","$38,482,748",59.4,"288,178","7,300,317","$4,896,271","5,000,594","32,202,374","$33,586,477",59.4,"288,178",0.0,0
104,"Denton-Lewisville, TX","366,174","2,904,044","181,768","17,717,940","2,905,961","$28,423,070",42.6,"328,658","5,901,029","$13,680,466","2,575,386","11,816,911","$14,742,604",42.6,"328,658",0.0,0
105,"Modesto, CA","358,172","3,105,550","238,896","9,988,493","2,936,593","$21,362,392",0.0,0,0,$0,"3,105,550","9,988,493","$21,362,392",0.0,0,0.0,0
106,"Flint, MI","356,218","6,883,998","344,555","32,912,419","4,594,741","$28,391,229",0.0,0,0,$0,"6,883,998","32,912,419","$28,391,229",0.0,0,0.0,0
107,"Jackson, MS","351,478","1,137,892","77,630","1,306,672","562,032","$5,842,491",0.0,0,0,$0,"1,137,892","1,306,672","$5,842,491",0.0,0,0.0,0
108,"Boise City, ID","349,684","2,692,188","143,341","13,311,581","1,255,866","$11,042,256",0.0,0,0,$0,"2,692,188","13,311,581","$11,042,256",0.0,0,0.0,0
109,"Palm Coast-Daytona Beach-Port Orange, FL","349,064","4,503,390","293,274","13,159,685","2,595,169","$19,039,097",0.0,0,0,$0,"4,503,390","13,159,685","$19,039,097",0.0,0,0.0,0
110,"Durham, NC","347,602","9,155,585","615,331","50,302,747","14,640,060","$59,499,173",0.0,0,0,$0,"9,155,585","50,302,747","$59,499,173",0.0,0,0.0,0
111,"Indio-Cathedral City, CA","345,580","4,079,518","262,490","35,567,259","3,514,112","$28,089,793",0.0,0,0,$0,"4,079,518","35,567,259","$28,089,793",0.0,0,0.0,0
112,"Lancaster-Palmdale, CA","341,219","4,297,959","217,265","46,058,966","2,853,641","$37,531,199",70.6,"914,255","19,969,173","$17,144,605","3,383,704","26,089,793","$20,386,594",70.6,"914,255",18.1,"600,393"
113,"Pensacola, FL-AL","340,067","2,446,242","170,945","7,674,600","1,491,859","$12,818,095",0.0,0,0,$0,"2,446,242","7,674,600","$12,818,095",0.0,0,0.0,0
114,"Victorville-Hesperia, CA","328,454","9,376,372","337,428","40,743,672","2,084,342","$22,218,703",0.0,0,0,$0,"9,376,372","40,743,672","$22,218,703",0.0,0,0.0,0
115,"Mobile, AL","326,183","1,681,426","118,481","6,296,519","934,781","$10,467,836",0.0,0,0,$0,"1,681,426","6,296,519","$10,467,836",0.0,0,0.0,0
116,"Corpus Christi, TX","320,069","5,154,978","355,786","24,634,610","5,366,985","$30,955,423",0.0,0,0,$0,"5,154,978","24,634,610","$30,955,423",0.0,0,0.0,0
117,"Kissimmee, FL","314,071","3,617,073","239,775","20,325,589","3,356,927","$18,416,114",0.0,0,0,$0,"3,617,073","20,325,589","$18,416,114",0.0,0,0.0,0
118,"Lansing, MI","313,532","6,966,259","463,095","35,003,905","10,446,897","$46,033,630",0.0,0,0,$0,"6,966,259","35,003,905","$46,033,630",0.0,0,0.0,0
119,"Fort Wayne, IN","313,492","1,831,514","128,380","5,774,841","1,767,061","$13,221,883",0.0,0,0,$0,"1,831,514","5,774,841","$13,221,883",0.0,0,0.0,0
120,"Greensboro, NC","311,810","5,001,545","326,749","14,120,628","3,950,541","$26,539,199",0.0,0,0,$0,"5,001,545","14,120,628","$26,539,199",0.0,0,0.0,0
121,"Bonita Springs, FL","310,298","1,980,060","111,149","5,937,455","802,491","$8,322,341",0.0,0,0,$0,"1,980,060","5,937,455","$8,322,341",0.0,0,0.0,0
122,"Fayetteville, NC","310,282","2,382,162","155,179","6,201,569","1,512,644","$10,809,299",0.0,0,0,$0,"2,382,162","6,201,569","$10,809,299",0.0,0,0.0,0
123,"Santa Rosa, CA","308,231","3,593,787","254,938","29,550,149","3,230,104","$48,331,870",62.0,"728,491","15,365,465","$22,706,058","2,865,296","14,184,684","$25,625,812",0.0,0,0.0,0
124,"Aguadilla-Isabela-San Sebastián, PR","306,196","790,725","59,808","1,913,280","632,483","$1,338,670",0.0,0,0,$0,"790,725","1,913,280","$1,338,670",0.0,0,0.0,0
125,"Ann Arbor, MI","306,022","7,923,215","568,159","52,206,585","14,872,701","$48,835,728",0.0,0,0,$0,"7,923,215","52,206,585","$48,835,728",0.0,0,0.0,0
126,"Shreveport, LA","298,317","2,991,201","194,388","16,364,219","2,591,569","$13,129,880",0.0,0,0,$0,"2,991,201","16,364,219","$13,129,880",0.0,0,0.0,0
127,"Rockford, IL","296,863","2,101,374","151,010","7,622,035","1,678,892","$16,478,043",0.0,0,0,$0,"2,101,374","7,622,035","$16,478,043",0.0,0,0.0,0
128,"Trenton, NJ","296,668","6,254,899","316,718","125,083,003","9,882,183","$87,764,714",77.3,"2,502,885","81,721,158","$52,622,194","3,752,014","43,361,845","$35,142,520",77.3,"2,502,885",0.0,0
129,"Fayetteville-Springdale-Rogers, AR-MO","295,083","1,372,027","110,205","1,629,586","1,889,918","$6,612,404",0.0,0,0,$0,"1,372,027","1,629,586","$6,612,404",0.0,0,0.0,0
130,"Round Lake Beach-McHenry-Grayslake, IL-WI","290,373","2,581,717","122,923","26,724,342","1,389,160","$19,977,455",49.8,"711,902","24,754,866","$12,419,790","1,869,815","1,969,476","$7,557,665",49.8,"711,902",0.0,0
131,"Lexington-Fayette, KY","290,263","3,669,029","329,020","20,255,982","4,171,173","$25,403,603",0.0,0,0,$0,"3,669,029","20,255,982","$25,403,603",0.0,0,0.0,0
132,"Huntsville, AL","286,692","1,035,595","67,896","4,047,424","741,584","$4,167,474",0.0,0,0,$0,"1,035,595","4,047,424","$4,167,474",0.0,0,0.0,0
133,"Asheville, NC","280,648","2,333,654","148,251","6,499,505","2,192,686","$9,740,831",0.0,0,0,$0,"2,333,654","6,499,505","$9,740,831",0.0,0,0.0,0
134,"Davenport, IA-IL","280,051","4,004,470","277,761","11,234,740","4,098,067","$27,715,652",4.1,"14,802","254,150","$583,894","3,989,668","10,980,590","$27,131,758",4.1,"14,802",0.0,0
135,"Canton, OH","279,245","3,600,293","210,856","16,799,888","2,451,284","$21,510,663",0.0,0,0,$0,"3,600,293","16,799,888","$21,510,663",0.0,0,0.0,0
136,"South Bend, IN-MI","278,165","2,218,111","142,148","8,559,834","1,882,887","$14,858,799",28.9,"383,517","3,560,263","$3,686,210","1,834,594","4,999,571","$11,172,589",28.9,"383,517",0.0,0
137,"Antioch, CA","277,634","5,777,490","284,286","86,392,227","7,462,230","$46,495,845",9.7,"3,023,622","69,804,324","$25,892,943","2,753,868","16,587,903","$20,602,902",8.3,"2,959,688",19.4,"95,902"
138,"Springfield, MO","273,724","1,227,497","83,721","5,897,730","1,290,280","$9,152,314",0.0,0,0,$0,"1,227,497","5,897,730","$9,152,314",0.0,0,0.0,0
139,"Peoria, IL","266,921","2,893,762","177,014","17,310,246","2,826,657","$22,257,873",0.0,0,0,$0,"2,893,762","17,310,246","$22,257,873",0.0,0,0.0,0
140,"Reading, PA","266,254","2,611,606","207,629","13,703,803","3,133,157","$16,683,113",0.0,0,0,$0,"2,611,606","13,703,803","$16,683,113",0.0,0,0.0,0
141,"Fort Collins, CO","264,465","3,410,611","192,546","16,920,331","4,554,069","$19,495,437",9.8,"314,091","3,703,451","$3,338,449","3,096,520","13,216,880","$16,156,988",0.0,0,0.0,0
142,"Montgomery, AL","263,907","1,561,832","103,403","2,893,365","656,496","$7,770,617",0.0,0,0,$0,"1,561,832","2,893,365","$7,770,617",0.0,0,0.0,0
143,"Lakeland, FL","262,596","1,057,031","70,854","3,816,804","651,747","$7,848,736",0.0,0,0,$0,"1,057,031","3,816,804","$7,848,736",0.0,0,0.0,0
144,"Savannah, GA","260,677","3,290,510","245,502","8,906,227","3,909,196","$22,224,323",1.4,"15,731","324,447","$892,998","3,274,779","8,581,780","$21,331,325",1.4,"15,731",0.0,0
145,"Lincoln, NE","258,719","2,249,428","164,637","7,537,640","2,467,985","$13,799,732",0.0,0,0,$0,"2,249,428","7,537,640","$13,799,732",0.0,0,0.0,0
146,"Santa Clarita, CA","258,653","3,310,568","200,621","30,151,550","3,008,279","$27,866,905",23.6,"390,440","15,980,175","$7,538,364","2,920,128","14,171,375","$20,328,541",23.6,"390,440",50.8,"89,248"
147,"Columbus, GA-AL","253,602","1,901,375","130,792","1,971,474","1,373,121","$5,267,181",0.0,0,0,$0,"1,901,375","1,971,474","$5,267,181",0.0,0,0.0,0
148,"Lafayette, LA","252,720","1,235,625","86,023","8,549,140","1,560,552","$5,789,231",0.0,0,0,$0,"1,235,625","8,549,140","$5,789,231",0.0,0,0.0,0
149,"Anchorage, AK","251,243","4,533,098","271,222","25,247,255","3,698,166","$33,311,172",36.5,"55,836","1,409,571","$1,896,594","4,477,262","23,837,684","$31,414,578",36.5,"55,836",0.0,0
150,"Atlantic City, NJ","248,402","9,886,799","646,205","131,426,309","15,514,877","$106,428,405",34.0,"643,550","22,237,232","$10,524,957","9,243,249","109,189,077","$95,903,448",34.0,"643,550",0.0,0
151,"Eugene, OR","247,421","7,953,080","527,567","41,647,259","10,666,521","$57,177,750",25.8,"685,086","9,115,927","$10,054,770","7,267,994","32,531,332","$47,122,980",19.0,"503,433",0.0,0
152,"Barnstable Town, MA","246,695","7,907,703","563,113","55,865,335","5,456,656","$118,479,559",77.7,"350,395","37,183,573","$77,878,353","7,557,308","18,681,762","$40,601,206",0.0,0,0.0,0
153,"Tallahassee, FL","240,223","2,907,356","229,074","9,972,096","3,353,933","$18,026,143",0.0,0,0,$0,"2,907,356","9,972,096","$18,026,143",0.0,0,0.0,0
154,"Conroe-The Woodlands, TX","239,938","1,060,558","52,541","20,373,869","700,927","$6,745,999",0.0,0,0,$0,"1,060,558","20,373,869","$6,745,999",0.0,0,0.0,0
155,"Lubbock, TX","237,356","2,497,590","182,779","9,007,376","3,759,404","$12,249,891",0.0,0,0,$0,"2,497,590","9,007,376","$12,249,891",0.0,0,0.0,0
156,"Salem, OR","236,632","6,099,184","392,757","15,667,526","3,485,959","$37,431,776",0.0,0,0,$0,"6,099,184","15,667,526","$37,431,776",0.0,0,0.0,0
157,"Laredo, TX","235,730","1,953,562","173,090","9,560,460","2,793,146","$15,357,074",0.0,0,0,$0,"1,953,562","9,560,460","$15,357,074",0.0,0,0.0,0
158,"York, PA","232,045","3,078,227","187,354","9,054,486","1,576,591","$13,137,577",0.0,0,0,$0,"3,078,227","9,054,486","$13,137,577",0.0,0,0.0,0
159,"Evansville, IN-KY","229,351","1,787,624","144,586","5,634,624","1,604,654","$9,616,628",0.0,0,0,$0,"1,787,624","5,634,624","$9,616,628",0.0,0,0.0,0
160,"Nashua, NH-MA","226,400","665,322","46,883","2,090,094","475,830","$3,443,127",0.0,0,0,$0,"665,322","2,090,094","$3,443,127",0.0,0,0.0,0
161,"Wilmington, NC","219,957","1,611,387","106,090","4,259,562","1,370,684","$8,399,763",0.0,0,0,$0,"1,611,387","4,259,562","$8,399,763",0.0,0,0.0,0
162,"Visalia, CA","219,454","4,995,953","240,250","34,712,343","2,312,233","$14,889,720",0.0,0,0,$0,"4,995,953","34,712,343","$14,889,720",0.0,0,0.0,0
163,"Killeen, TX","217,630","745,779","48,297","2,411,365","387,889","$4,674,643",0.0,0,0,$0,"745,779","2,411,365","$4,674,643",0.0,0,0.0,0
164,"Brownsville, TX","217,585","1,106,891","80,629","8,497,987","1,478,604","$7,068,664",0.0,0,0,$0,"1,106,891","8,497,987","$7,068,664",0.0,0,0.0,0
165,"Appleton, WI","216,154","1,875,926","106,895","6,152,885","1,159,526","$8,178,634",0.0,0,0,$0,"1,875,926","6,152,885","$8,178,634",0.0,0,0.0,0
166,"Myrtle Beach-Socastee, SC-NC","215,304","750,902","41,250",0,"449,588","$3,970,376",0.0,0,0,$0,"750,902",0,"$3,970,376",0.0,0,0.0,0
167,"Concord, NC","214,881","1,460,758","95,635",0,"645,479","$6,604,056",0.0,0,0,$0,"1,460,758",0,"$6,604,056",0.0,0,0.0,0
168,"Thousand Oaks, CA","214,811","1,283,816","78,094","1,680,150","469,583","$10,476,594",17.8,"82,376","1,680,150","$3,199,429","1,201,440",0,"$7,277,165",17.8,"82,376",0.0,0
169,"Aberdeen-Bel Air South-Bel Air North, MD","213,751","798,569","46,415",0,"311,049","$4,078,391",0.0,0,0,$0,"798,569",0,"$4,078,391",0.0,0,0.0,0
170,"Hickory, NC","212,195","952,587","51,560","1,425,343","200,002","$3,473,580",0.0,0,0,$0,"952,587","1,425,343","$3,473,580",0.0,0,0.0,0
171,"Kennewick-Pasco, WA","210,975","8,521,998","386,995","33,194,079","3,120,955","$36,578,193",0.0,0,0,$0,"8,521,998","33,194,079","$36,578,193",0.0,0,0.0,0
172,"Roanoke, VA","210,111","2,180,250","137,388","11,869,795","2,021,333","$8,735,835",0.0,0,0,$0,"2,180,250","11,869,795","$8,735,835",0.0,0,0.0,0
173,"Kalamazoo, MI","209,703","3,013,530","218,352","12,542,143","2,835,221","$15,748,031",0.0,0,0,$0,"3,013,530","12,542,143","$15,748,031",0.0,0,0.0,0
174,"Norwich-New London, CT-RI","209,190","1,155,854","73,659","5,653,091","964,704","$6,271,967",0.0,0,0,$0,"1,155,854","5,653,091","$6,271,967",0.0,0,0.0,0
175,"Gulfport, MS","208,948","1,421,128","84,777","5,774,323","750,541","$5,884,115",0.0,0,0,$0,"1,421,128","5,774,323","$5,884,115",0.0,0,0.0,0
176,"Green Bay, WI","206,520","1,429,520","95,051","4,038,921","1,310,472","$7,716,749",0.0,0,0,$0,"1,429,520","4,038,921","$7,716,749",0.0,0,0.0,0
177,"Portland, ME","203,914","3,579,334","215,901","38,588,039","3,772,649","$33,721,720",205.6,"1,561,191","31,854,407","$19,551,007","2,018,143","6,733,632","$14,170,713",168.9,"1,414,986",0.0,0
178,"Huntington, WV-KY-OH","202,637","1,627,522","110,701","4,977,698","1,047,218","$8,011,722",0.0,0,0,$0,"1,627,522","4,977,698","$8,011,722",0.0,0,0.0,0
179,"Winter Haven, FL","201,289","739,081","50,616","2,565,417","446,604","$5,738,904",0.0,0,0,$0,"739,081","2,565,417","$5,738,904",0.0,0,0.0,0
180,"Bremerton, WA","198,979","3,715,784","235,912","18,972,051","3,543,498","$39,601,842",5.7,"77,785","3,011,827","$4,540,882","3,637,999","15,960,224","$35,060,960",5.7,"77,785",0.0,0
181,"Avondale-Goodyear, AZ","197,041","375,379","23,113","697,247","167,180","$1,910,980",0.0,0,0,$0,"375,379","697,247","$1,910,980",0.0,0,4.0,"7,960"
182,"Amarillo, TX","196,651","1,012,770","65,448",0,"340,731","$5,059,695",0.0,0,0,$0,"1,012,770",0,"$5,059,695",0.0,0,0.0,0
183,"Erie, PA","196,611","3,117,449","225,130","9,748,699","2,726,886","$20,408,796",0.0,0,0,$0,"3,117,449","9,748,699","$20,408,796",0.0,0,0.0,0
184,"Santa Barbara, CA","195,861","3,281,208","249,471","25,748,791","6,408,103","$27,829,845",0.0,0,0,$0,"3,281,208","25,748,791","$27,829,845",0.0,0,0.0,0
185,"Waterbury, CT","194,535","6,892,227","307,755","170,187,815","9,215,535","$111,101,919",51.0,"5,196,750","165,144,162","$96,474,704","1,695,477","5,043,653","$14,627,215",22.2,"5,196,750",0.0,0
186,"Fort Walton Beach-Navarre-Wright, FL","191,917","1,071,605","65,301","624,720","177,875","$2,981,672",0.0,0,0,$0,"1,071,605","624,720","$2,981,672",0.0,0,0.0,0
187,"Gainesville, FL","187,781","4,334,803","347,781","27,730,166","9,164,971","$25,406,557",0.0,0,0,$0,"4,334,803","27,730,166","$25,406,557",0.0,0,0.0,0
188,"Salinas, CA","184,809","2,705,010","155,319","21,405,964","1,582,537","$11,593,529",0.0,0,0,$0,"2,705,010","21,405,964","$11,593,529",0.0,0,0.0,0
189,"Hagerstown, MD-WV-PA","182,696","1,084,132","63,715",0,"674,493","$4,542,749",0.0,0,0,$0,"1,084,132",0,"$4,542,749",0.0,0,0.0,0
190,"Deltona, FL","182,169","1,496,529","98,542","4,580,465","963,080","$6,665,944",0.0,0,0,$0,"1,496,529","4,580,465","$6,665,944",0.0,0,0.0,0
191,"Lorain-Elyria, OH","180,956","360,426","26,023",0,"59,045","$1,952,333",0.0,0,0,$0,"360,426",0,"$1,952,333",0.0,0,0.0,0
192,"Spartanburg, SC","180,786","1,494,071","80,653","1,772,237","492,346","$4,370,708",0.0,0,0,$0,"1,494,071","1,772,237","$4,370,708",0.0,0,0.0,0
193,"Cedar Rapids, IA","177,844","1,406,869","97,656","6,301,868","1,352,451","$9,147,958",0.0,0,0,$0,"1,406,869","6,301,868","$9,147,958",0.0,0,0.0,0
194,"Fargo, ND-MN","176,676","2,122,483","167,013","8,219,312","2,058,004","$10,907,063",0.0,0,0,$0,"2,122,483","8,219,312","$10,907,063",0.0,0,0.0,0
195,"Olympia-Lacey, WA","176,617","4,432,071","293,794","21,169,905","3,969,265","$35,997,054",0.0,0,0,$0,"4,432,071","21,169,905","$35,997,054",0.0,0,0.0,0
196,"Waco, TX","172,378","1,230,989","78,629","5,092,845","1,295,788","$6,430,496",0.0,0,0,$0,"1,230,989","5,092,845","$6,430,496",0.0,0,0.0,0
197,"College Station-Bryan, TX","171,345","707,921","38,054","1,736,694","243,150","$3,216,680",0.0,0,0,$0,"707,921","1,736,694","$3,216,680",0.0,0,0.0,0
198,"McKinney, TX","170,030","332,072","9,622","1,912,327","52,064","$249,378",0.0,0,0,$0,"332,072","1,912,327","$249,378",0.0,0,0.0,0
199,"North Port-Port Charlotte, FL","169,541","899,986","56,085","1,604,881","188,764","$3,892,581",0.0,0,0,$0,"899,986","1,604,881","$3,892,581",0.0,0,0.0,0
200,"Gastonia, NC-SC","169,495","662,539","43,528",0,"277,812","$3,828,436",0.0,0,0,$0,"662,539",0,"$3,828,436",0.0,0,0.0,0
201,"Danbury, CT-NY","168,136","6,580,535","251,922","169,711,537","7,709,782","$103,425,708",51.0,"5,196,750","165,144,162","$96,474,704","1,383,785","4,567,375","$6,951,004",34.4,"5,196,750",0.0,0
202,"High Point, NC","166,485","862,602","52,427","770,711","1,170,117","$4,228,304",0.0,0,0,$0,"862,602","770,711","$4,228,304",0.0,0,0.0,0
203,"Vallejo, CA","165,074","1,761,652","115,207","11,548,151","1,393,036","$13,855,938",0.0,0,0,$0,"1,761,652","11,548,151","$13,855,938",0.0,0,0.0,0
204,"Santa Cruz, CA","163,703","2,546,404","187,120","24,177,463","3,745,778","$34,086,535",0.0,0,0,$0,"2,546,404","24,177,463","$34,086,535",0.0,0,0.0,0
205,"Hemet, CA","163,379","1,493,744","96,252","6,002,300","751,909","$7,647,757",0.0,0,0,$0,"1,493,744","6,002,300","$7,647,757",0.0,0,0.0,0
206,"Springfield, IL","161,316","1,759,290","137,154","6,171,048","1,622,854","$14,011,414",0.0,0,0,$0,"1,759,290","6,171,048","$14,011,414",0.0,0,0.0,0
207,"Muskegon, MI","161,280","1,505,178","105,019","13,504","739,519","$7,939,986",0.0,0,0,$0,"1,505,178","13,504","$7,939,986",0.0,0,0.0,0
208,"Clarksville, TN-KY","158,655","1,529,584","96,253",0,"696,387","$6,244,821",0.0,0,0,$0,"1,529,584",0,"$6,244,821",0.0,0,0.0,0
209,"Manchester, NH","158,377","625,453","59,171",0,"420,470","$4,086,469",0.0,0,0,$0,"625,453",0,"$4,086,469",0.0,0,0.0,0
210,"Binghamton, NY-PA","158,084","1,506,160","126,106","7,445,761","2,001,354","$10,051,215",0.0,0,0,$0,"1,506,160","7,445,761","$10,051,215",0.0,0,0.0,0
211,"Ocala, FL","156,909","558,818","37,615","2,254,963","430,967","$2,508,030",0.0,0,0,$0,"558,818","2,254,963","$2,508,030",0.0,0,0.0,0
212,"Sioux Falls, SD","156,777","1,280,015","111,611","3,934,928","897,078","$8,859,143",0.0,0,0,$0,"1,280,015","3,934,928","$8,859,143",0.0,0,0.0,0
213,"Medford, OR","154,081","1,364,936","93,364","6,868,264","1,210,070","$11,202,999",0.0,0,0,$0,"1,364,936","6,868,264","$11,202,999",0.0,0,0.0,0
214,"Charleston, WV","153,199","2,423,965","150,717","8,174,058","1,649,660","$13,029,694",0.0,0,0,$0,"2,423,965","8,174,058","$13,029,694",0.0,0,0.0,0
215,"Port Arthur, TX","153,150","342,728","22,410","1,771","101,071","$2,208,685",0.0,0,0,$0,"342,728","1,771","$2,208,685",0.0,0,0.0,0
216,"Nampa, ID","151,499","894,213","59,103","3,415,573","509,551","$4,898,720",0.0,0,0,$0,"894,213","3,415,573","$4,898,720",0.0,0,0.0,0
217,"Topeka, KS","150,003","1,134,193","76,505","5,282,420","1,270,226","$7,876,478",0.0,0,0,$0,"1,134,193","5,282,420","$7,876,478",0.0,0,0.0,0
218,"Ponce, PR","149,539","628,765","64,275","1,949,500","1,096,592","$2,439,611",0.0,0,0,$0,"628,765","1,949,500","$2,439,611",0.0,0,0.0,0
219,"New Bedford, MA","149,443","1,094,943","82,801","4,639,944","1,407,962","$9,236,098",0.0,0,0,$0,"1,094,943","4,639,944","$9,236,098",0.0,0,0.0,0
220,"Sebastian-Vero Beach South-Florida Ridge, FL","149,422","1,243,499","68,997","5,444,351","1,141,979","$3,895,265",0.0,0,0,$0,"1,243,499","5,444,351","$3,895,265",0.0,0,0.0,0
221,"Spring Hill, FL","148,220","496,853","24,396","358,343","117,387","$1,780,723",0.0,0,0,$0,"496,853","358,343","$1,780,723",0.0,0,0.0,0
222,"Beaumont, TX","147,922","851,363","63,181","1,492,299","437,509","$5,243,839",0.0,0,0,$0,"851,363","1,492,299","$5,243,839",0.0,0,0.0,0
223,"Lafayette, IN","147,725","1,883,000","148,398","11,751,998","4,676,838","$11,199,153",0.0,0,0,$0,"1,883,000","11,751,998","$11,199,153",0.0,0,0.0,0
224,"Champaign, IL","145,361","3,486,443","319,140","21,552,913","11,537,121","$34,411,925",0.0,0,0,$0,"3,486,443","21,552,913","$34,411,925",0.0,0,0.0,0
225,"Marysville, WA","145,140","990,362","65,849","4,791,875","834,834","$10,738,138",0.0,0,0,$0,"990,362","4,791,875","$10,738,138",0.0,0,0.0,0
226,"Houma, LA","144,875","409,042","22,479",0,"162,124","$1,954,177",0.0,0,0,$0,"409,042",0,"$1,954,177",0.0,0,0.0,0
227,"Elkhart, IN-MI","143,592","936,221","54,422","2,648,357","443,193","$3,183,329",0.0,0,0,$0,"936,221","2,648,357","$3,183,329",0.0,0,0.0,0
228,"Lake Charles, LA","143,440","218,243","16,975",0,"279,018","$3,089,593",0.0,0,0,$0,"218,243",0,"$3,089,593",0.0,0,0.0,0
230,"Frederick, MD","141,576","1,078,870","75,762","3,194,792","525,334","$5,768,616",0.0,0,0,$0,"1,078,870","3,194,792","$5,768,616",0.0,0,0.0,0
231,"Fredericksburg, VA","141,238","909,673","47,032","1,669,599","310,828","$3,269,704",0.0,0,0,$0,"909,673","1,669,599","$3,269,704",0.0,0,0.0,0
232,"Arecibo, PR","139,171","628,136","51,384","1,776,390","490,872","$1,468,006",0.0,0,0,$0,"628,136","1,776,390","$1,468,006",0.0,0,0.0,0
233,"Tuscaloosa, AL","139,114","398,647","28,095",0,"282,674","$2,073,136",0.0,0,0,$0,"398,647",0,"$2,073,136",0.0,0,0.0,0
234,"Macon, GA","137,570","1,309,451","80,303","463,875","767,769","$6,459,363",0.0,0,0,$0,"1,309,451","463,875","$6,459,363",0.0,0,0.0,0
235,"Merced, CA","136,969","1,978,996","127,922","7,055,497","786,475","$8,409,100",0.0,0,0,$0,"1,978,996","7,055,497","$8,409,100",0.0,0,0.0,0
